ann_return_net,ann_vol_net,sharpe_net,max_drawdown,entries,short_entries,ann_turnover,tx_cost_bps,sharpe_gross,ann_return_gross,ann_cost,long_contribution_ann,short_contribution_ann,sar_initial_mult,sar_af_start,sar_af_step,sar_af_max,sar_grace_period,passes_basic_filter,baseline_sharpe_net,baseline_max_drawdown,baseline_entries
0.04431739946970802,0.12000955783146806,0.36928224943503146,-0.25939834164911335,949,360,11.136220896008805,2.0,0.3878274763846103,0.046544643648909784,0.0022272441792017613,0.03229741810740675,0.014247225541503039,3.5,0.01,0.02,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.04447395987776877,0.12065797040979631,0.3685952923517591,-0.25026115617271116,948,360,11.122654274205305,2.0,0.3870174078625353,0.046698490732609815,0.0022245308548410614,0.03196314056687496,0.014735350165734877,3.5,0.01,0.02,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.040692413117795354,0.11056756225135722,0.3680321089587543,-0.21499212757710773,1009,368,11.868941225578004,2.0,0.3894757506850276,0.04306620136291096,0.002373788245115601,0.03854304041734815,0.004523160945562802,3.0,0.02,0.03,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.03995053056043443,0.10855865874076297,0.36800869708454964,-0.2135038359935305,1043,370,12.279614093945773,2.0,0.39058846171605194,0.04240645337922357,0.0024559228187891547,0.03523422871732194,0.007172224661901645,2.5,0.02,0.02,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.0449292883774884,0.12220131857896217,0.367666150414381,-0.268700369491352,935,360,10.963002030885567,2.0,0.3855987118891317,0.04712188878366553,0.0021926004061771135,0.030642463604150467,0.016479425179515044,4.0,0.02,0.01,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.0449292883774884,0.12220131857896217,0.367666150414381,-0.268700369491352,935,360,10.963002030885567,2.0,0.3855987118891317,0.04712188878366553,0.0021926004061771135,0.030642463604150467,0.016479425179515044,4.0,0.02,0.01,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.0449292883774884,0.12220131857896217,0.367666150414381,-0.268700369491352,935,360,10.963002030885567,2.0,0.3855987118891317,0.04712188878366553,0.0021926004061771135,0.030642463604150467,0.016479425179515044,4.0,0.02,0.01,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04042328914748826,0.11021155914783626,0.3667790335246507,-0.21270620650176553,1009,368,11.868941225578004,2.0,0.3882920679507451,0.042797077392603855,0.002373788245115601,0.03782098415571013,0.004976093236893736,3.0,0.02,0.03,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04202377495176764,0.11488941355907362,0.36577586785365507,-0.23695338897559504,978,362,11.511319753942153,2.0,0.38579087461122114,0.04432603890255606,0.0023022639507884303,0.03449441011448122,0.009831628788074843,4.0,0.03,0.03,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.03958504559925556,0.10867407676170211,0.36425472181426205,-0.21164422890433576,1043,370,12.279614093945773,2.0,0.38681032912796703,0.04204096841804471,0.0024559228187891547,0.03513751753140352,0.0069034508866412025,2.5,0.02,0.02,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.03884067374841627,0.10672737536722006,0.36392419109695157,-0.21596271535972966,1036,369,12.201348470528997,2.0,0.3867547397632307,0.04128094344252206,0.0024402696941057994,0.033961172602860724,0.007319770839661349,3.0,0.03,0.03,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
