Date,EURUSD25R3M CURNCY,GBPUSD25R3M CURNCY,USDJPY25R3M CURNCY,AUDUSD25R3M CURNCY,NZDUSD25R3M CURNCY,USDCAD25R3M CURNCY,USDCHF25R3M CURNCY,USDNOK25R3M CURNCY,USDSEK25R3M CURNCY,USDMXN25R3M CURNCY,USDBRL25R3M CURNCY,USDZAR25R3M CURNCY,USDTRY25R3M CURNCY,USDINR25R3M CURNCY,USDKRW25R3M CURNCY
2006-06-14,0.3,0.2,-1.3,-0.65,-0.95,-0.025,-0.45,-0.303,-0.303,2.65,4.2541,4.125,5.9994,0.5959,-0.2
2006-06-15,0.3,0.2,-1.15,-0.65,-0.95,-0.101,-0.45,-0.3232,-0.3232,2.25,4.249,4.0,5.6964,0.3,-0.2
2006-06-16,0.3,0.2,-1.15,-0.65,-0.95,-0.025,-0.45,-0.3535,-0.3535,2.25,4.2541,4.0,5.6964,0.3,-0.2
2006-06-19,0.3,0.15,-1.15,-0.65,-0.95,-0.101,-0.45,-0.3232,-0.3333,2.25,4.2491,4.0,5.6964,0.5454,-0.2
2006-06-20,0.3,0.15,-1.15,-0.6,-0.95,-0.025,-0.45,-0.303,-0.303,2.5,3.9991,4.0,5.6964,0.3,-0.2
2006-06-21,0.35,0.175,-1.15,-0.6,-0.95,-0.025,-0.45,-0.3838,-0.3737,2.05,4.1242,4.0,5.6964,0.4,-0.2
2006-06-22,0.375,0.175,-1.15,-0.6,-0.95,-0.101,-0.45,-0.3737,-0.3838,2.05,3.9991,4.0,5.6964,0.4,-0.2
2006-06-23,0.375,0.175,-1.15,-0.625,-1.0,0.0,-0.45,-0.3232,-0.3333,2.05,4.2491,4.0,5.9893,0.3,-0.2
2006-06-26,0.3,0.15,-1.125,-0.675,-1.0,-0.025,-0.45,-0.3535,-0.3535,2.05,3.9991,4.0,5.9893,0.4949,-0.2
2006-06-27,0.325,0.15,-1.05,-0.675,-1.0,0.0,-0.45,-0.3535,-0.3535,2.3,3.9991,4.0,5.9893,0.3,-0.2
2006-06-28,0.325,0.125,-1.05,-0.675,-1.2,0.0,-0.45,-0.3535,-0.3535,2.3,3.9991,4.0,5.9994,0.525,-0.2
2006-06-29,0.35,0.225,-1.15,-0.675,-1.2,-0.025,-0.45,-0.3535,-0.3535,1.8,3.7491,4.0,5.9994,0.525,-0.2
2006-06-30,0.375,0.225,-1.175,-0.5,-1.05,0.0,-0.45,-0.404,-0.404,1.775,3.7491,3.925,5.9994,0.6,-0.2
2006-07-03,0.375,0.225,-1.275,-0.5,-0.85,0.0,-0.45,-0.404,-0.404,1.775,3.7441,3.7,5.9994,0.6,-0.25
2006-07-04,0.4,0.225,-1.25,-0.5,-0.85,0.0,-0.45,-0.404,-0.404,1.775,3.7441,3.75,5.9994,0.5,-0.425
2006-07-05,0.4,0.2,-1.2,-0.5,-0.75,-0.05,-0.45,-0.404,-0.404,1.775,3.6241,3.75,5.9994,0.5,-0.425
2006-07-06,0.4,0.2,-1.15,-0.525,-1.0,-0.025,-0.45,-0.404,-0.404,1.65,3.6241,3.75,5.9994,0.55,-0.425
2006-07-07,0.4,0.2,-1.2,-0.5,-0.75,-0.05,-0.45,-0.404,-0.404,1.6,3.6242,3.75,5.9995,0.55,-0.425
2006-07-10,0.4125,0.2,-1.25,-0.5,-0.75,-0.025,-0.45,-0.404,-0.404,2.5,3.6241,3.75,6.75,0.5,-0.425
2006-07-11,0.375,0.2,-1.225,-0.5,-0.75,-0.101,-0.45,-0.3535,-0.3535,1.6,3.4992,3.75,5.9995,0.45,-0.425
2006-07-12,0.3625,0.2,-1.05,-0.5,-0.75,0.0,-0.45,-0.3737,-0.3737,1.7,3.5045,3.4,5.9995,0.5,-0.425
2006-07-13,0.35,0.2,-1.05,-0.5,-0.8,0.0,-0.45,-0.3535,-0.3535,1.95,3.4945,3.675,5.9995,0.6,-0.425
2006-07-14,0.35,0.175,-1.075,-0.475,-0.85,-0.025,-0.45,-0.3535,-0.3535,1.9,3.4995,3.675,5.9995,0.5,-0.425
2006-07-17,0.3,0.175,-0.925,-0.475,-0.85,0.0,-0.45,-0.303,-0.303,1.9,3.5045,3.675,5.9995,0.4,-0.45
2006-07-18,0.3,0.175,-0.8,-0.55,-0.85,-0.0505,-0.45,-0.303,-0.303,1.775,3.5045,3.675,5.9995,0.65,-0.25
2006-07-19,0.2375,0.175,-0.775,-0.55,-0.85,0.0,-0.45,-0.2323,-0.2222,1.575,3.5045,3.675,5.9995,0.4949,-0.25
2006-07-20,0.275,0.175,-0.85,-0.55,-0.85,0.0,-0.45,-0.2525,-0.2525,1.625,3.5045,3.2,5.9995,0.4949,-0.25
2006-07-21,0.275,0.175,-0.825,-0.55,-0.75,0.0,-0.45,-0.2828,-0.2828,1.55,3.2446,3.2,5.9995,0.4,-0.35
2006-07-24,0.275,0.175,-0.825,-0.55,-0.75,0.025,-0.45,-0.2828,-0.2727,1.55,3.2545,3.2,5.7732,0.5,-0.35
2006-07-25,0.275,0.175,-0.7375,-0.45,-0.7,0.025,-0.45,-0.2727,-0.2828,1.7,3.2545,2.9,5.5232,0.55,-0.35
2006-07-26,0.28,0.175,-0.74,-0.425,-0.75,0.075,-0.3838,-0.2727,-0.2828,1.7,3.2545,2.9,5.4996,0.4,-0.35
2006-07-27,0.325,0.175,-0.85,-0.425,-0.75,0.0,-0.45,-0.3535,-0.3535,1.6,3.2545,2.9,5.4996,0.4,-0.35
2006-07-28,0.3625,0.175,-0.875,-0.425,-0.75,0.0,-0.45,-0.3535,-0.3535,1.6,3.2496,2.9,5.4995,0.6,-0.35
2006-07-31,0.3625,0.175,-0.975,-0.425,-0.75,0.0,-0.45,-0.3535,-0.3535,1.5,3.2545,2.8,4.8996,0.6,-0.35
2006-08-01,0.35,0.175,-1.1,-0.5,-0.75,0.0,-0.45,-0.3535,-0.3535,1.85,3.2446,2.8,4.8985,0.6,-0.25
2006-08-02,0.375,0.175,-1.05,-0.5,-0.75,0.0,-0.45,-0.404,-0.404,1.6,3.1247,3.025,4.8996,0.4949,-0.25
2006-08-03,0.35,0.175,-1.0,-0.45,-0.75,0.0,-0.45,-0.404,-0.404,1.55,3.1247,3.025,4.8996,0.6,-0.25
2006-08-04,0.4,0.35,-0.95,-0.45,-0.75,0.0,-0.45,-0.404,-0.404,1.45,2.9996,3.025,5.1372,0.6,-0.25
2006-08-07,0.4,0.35,-1.075,-0.45,-0.75,0.0,-0.45,-0.404,-0.404,1.45,2.9996,2.8,4.8996,0.375,-0.25
2006-08-08,0.4,0.35,-1.0201,-0.45,-0.75,0.0,-0.45,-0.404,-0.404,1.45,2.9945,2.8,4.8996,0.575,-0.25
2006-08-09,0.375,0.35,-1.025,-0.45,-0.75,0.0,-0.45,-0.404,-0.404,1.5,2.9945,2.8,4.8996,0.525,-0.25
2006-08-10,0.375,0.35,-0.975,-0.45,-0.675,0.0,-0.45,-0.404,-0.404,1.5,2.9945,2.8,4.8996,0.4949,-0.25
2006-08-11,0.35,0.35,-0.875,-0.45,-0.675,0.0,-0.45,-0.3535,-0.3535,1.6,2.9996,2.8,4.8996,0.475,-0.25
2006-08-14,0.35,0.3,-0.85,-0.45,-0.675,0.0,-0.45,-0.3333,-0.3232,1.55,2.9996,2.8,4.8996,0.45,-0.25
2006-08-15,0.35,0.35,-0.85,-0.45,-0.675,0.0,-0.45,-0.3535,-0.3535,1.575,2.9996,2.8,4.8996,0.4949,-0.25
2006-08-16,0.35,0.35,-0.85,-0.45,-0.675,0.0,-0.45,-0.404,-0.404,1.5,2.9996,2.8,5.4996,0.4949,-0.25
2006-08-17,0.375,0.35,-0.875,-0.45,-0.675,0.0,-0.45,-0.404,-0.404,1.5,2.9996,2.75,5.2496,0.45,-0.25
2006-08-18,0.325,0.325,-0.875,-0.45,-0.675,0.0,-0.45,-0.3737,-0.3737,1.6,2.9996,2.75,5.2496,0.45,-0.25
2006-08-21,0.375,0.325,-0.875,-0.45,-0.675,0.0,-0.45,-0.404,-0.404,1.6,2.7496,3.05,5.2496,0.45,-0.25
2006-08-22,0.375,0.325,-0.8625,-0.45,-0.675,0.0,-0.45,-0.3838,-0.3838,1.575,2.7496,3.05,5.2496,0.4949,-0.25
2006-08-23,0.3,0.325,-0.88,-0.45,-0.675,0.0,-0.45,-0.3737,-0.3636,1.6,2.7496,3.05,5.2496,0.45,-0.25
2006-08-24,0.35,0.325,-0.85,-0.45,-0.675,0.0,-0.45,-0.3535,-0.3535,1.675,2.7496,3.05,5.8496,0.4949,-0.25
2006-08-25,0.3625,0.325,-0.85,-0.45,-0.675,0.0,-0.45,-0.3535,-0.3535,1.675,2.7496,3.05,5.4,0.45,-0.25
2006-08-28,0.325,0.325,-0.85,-0.45,-0.65,0.0,-0.45,-0.3535,-0.3535,1.675,2.7496,3.05,5.4,0.45,-0.25
2006-08-29,0.35,0.325,-0.775,-0.45,-0.675,0.0,-0.45,-0.3535,-0.3535,1.65,2.7496,3.05,5.4,0.45,-0.25
2006-08-30,0.4,0.325,-0.775,-0.45,-0.675,0.0,-0.45,-0.3535,-0.3535,1.65,2.7496,3.025,5.4,0.45,-0.25
2006-08-31,0.375,0.3,-0.775,-0.45,-0.675,0.0,-0.45,-0.3535,-0.3535,1.6,2.7496,3.025,5.4,0.45,-0.25
2006-09-01,0.35,0.3,-0.775,-0.45,-0.675,0.0,-0.45,-0.3564,-0.3564,1.65,2.7225,3.025,5.2569,0.495,-0.1
2006-09-04,0.35,0.3,-0.775,-0.45,-0.675,-0.1,-0.45,-0.3564,-0.3564,1.65,2.7225,3.025,5.3,0.425,-0.1
2006-09-05,0.35,0.3,-0.95,-0.45,-0.675,-0.125,-0.45,-0.3465,-0.3465,1.5,2.7225,3.025,4.9203,0.35,-0.25
2006-09-06,0.35,0.3,-0.9,-0.4,-0.825,-0.125,-0.45,-0.3465,-0.35,1.5,2.8463,3.15,4.9203,0.4,-0.25
2006-09-07,0.3,0.275,-0.9,-0.35,-0.825,-0.13,-0.45,-0.3168,-0.3267,1.5,2.8463,3.4,4.9104,0.275,-0.25
2006-09-08,0.275,0.275,-0.9,-0.35,-0.875,0.1,-0.45,-0.297,-0.35,1.65,2.8463,3.4,5.2569,0.45,-0.25
2006-09-11,0.275,0.25,-0.9,-0.35,-0.875,-0.1,-0.375,-0.297,-0.297,1.75,2.8463,3.4,5.3064,0.495,-0.25
2006-09-12,0.3,0.25,-0.9,-0.35,-0.875,-0.075,-0.375,-0.297,-0.297,1.75,3.0938,3.4,5.5,0.35,-0.25
2006-09-13,0.3,0.25,-0.9,-0.35,-0.875,-0.05,-0.375,-0.297,-0.35,1.75,2.8463,3.4,5.3163,0.45,-0.25
2006-09-14,0.2875,0.25,-0.875,-0.525,-0.825,-0.05,-0.375,-0.297,-0.297,1.75,2.8463,3.4,5.3163,0.297,-0.25
2006-09-15,0.275,0.25,-0.925,-0.525,-0.825,-0.05,-0.375,-0.297,-0.297,1.45,2.8463,3.4,5.3163,0.2,-0.25
2006-09-18,0.275,0.25,-0.825,-0.525,-0.825,-0.05,-0.375,-0.297,-0.297,1.6,2.8463,3.25,5.5,0.1,-0.25
2006-09-19,0.2,0.2,-0.825,-0.5,-0.825,-0.05,-0.35,-0.2475,-0.35,1.6,2.8463,3.25,5.5,0.1,-0.25
2006-09-20,0.2,0.175,-0.825,-0.5,-0.825,-0.05,-0.35,-0.2475,-0.2475,1.55,3.0938,3.25,5.3064,0.1,-0.25
2006-09-21,0.225,0.175,-0.85,-0.5,-0.825,-0.05,-0.35,-0.2475,-0.35,1.55,3.2225,3.25,5.5,0.1,-0.25
2006-09-22,0.275,0.225,-0.95,-0.5,-0.825,0.0,-0.35,-0.297,-0.35,1.6,3.3412,3.25,6.9903,0.1,-0.25
2006-09-25,0.275,0.225,-0.9,-0.5,-0.825,0.0,-0.35,-0.297,-0.297,1.6,3.3412,3.25,6.3855,0.1,-0.25
2006-09-26,0.25,0.225,-0.9,-0.5,-0.792,0.0,-0.35,-0.2475,-0.35,1.65,3.3412,3.25,6.1875,0.1,-0.25
2006-09-27,0.25,0.225,-0.9,-0.5,-0.825,0.0,-0.35,-0.2475,-0.35,1.65,3.3412,3.25,5.8905,0.2772,-0.25
2006-09-28,0.2,0.175,-0.9,-0.5,-0.825,0.0,-0.35,-0.2178,-0.2277,1.65,3.3412,3.7,6.1986,0.2772,-0.25
2006-09-29,0.225,0.175,-0.75,-0.5,-0.825,0.0,-0.35,-0.198,-0.35,1.65,2.97,3.85,6.0885,0.2772,-0.25
2006-10-02,0.25,0.175,-0.775,-0.5,-0.825,0.0,-0.35,-0.198,-0.198,1.65,2.97,3.85,6.0885,0.2772,-0.25
2006-10-03,0.3,0.175,-0.825,-0.5,-0.825,0.0,-0.35,-0.198,-0.35,1.65,2.97,3.85,6.0984,-0.1,-0.25
2006-10-04,0.25,0.175,-0.825,-0.525,-0.825,0.15,-0.35,-0.198,-0.35,1.65,2.97,4.25,6.0984,-0.1,-0.25
2006-10-05,0.25,0.175,-0.7623,-0.525,-0.825,0.15,-0.35,-0.198,-0.35,1.55,2.97,4.25,5.8198,-0.1,-0.25
2006-10-06,0.175,0.15,-0.8,-0.5,-0.825,0.1,-0.25,-0.1485,-0.35,1.5,2.9749,4.25,6.0387,-0.1,-0.25
2006-10-09,0.099,0.099,-0.575,-0.5125,-0.825,0.1,-0.25,-0.099,-0.35,1.5,2.9749,4.25,6.0984,-0.1,-0.15
2006-10-10,0.0297,0.075,-0.575,-0.5125,-0.825,0.1683,-0.25,-0.0198,-0.35,1.45,2.7175,3.9,6.0984,-0.1,-0.15
2006-10-11,0.0,0.075,-0.45,-0.5,-0.85,0.2,-0.25,-0.0297,-0.35,1.35,2.7274,3.8,5.9004,-0.1,-0.15
2006-10-12,-0.1,0.075,-0.45,-0.5,-0.8,0.2,-0.25,0.0198,0.0198,1.35,2.7274,3.6,5.1084,-0.1,-0.15
2006-10-13,-0.0495,0.025,-0.4,-0.5,-0.8,0.2,-0.25,0.0495,0.0495,1.15,2.7274,3.6,5.1084,0.1485,-0.15
2006-10-16,-0.1287,0.0,-0.4,-0.4,-0.8,0.2,-0.25,0.1188,0.1188,1.15,2.5988,3.6,4.7124,0.1485,-0.15
2006-10-17,-0.125,0.0,-0.4,-0.5,-0.8,0.198,-0.25,0.1287,-0.35,1.15,2.5988,3.6,4.95,-0.1,-0.15
2006-10-18,-0.1,0.0,-0.4,-0.5,-0.8,0.2,-0.25,0.099,-0.35,1.2,2.5988,3.6,4.7124,-0.1,0.0792
2006-10-19,-0.1,0.0,-0.45,-0.5,-0.8,0.2,0.05,0.099,-0.35,1.2,2.7175,3.25,4.2669,-0.1,0.0792
2006-10-20,-0.025,0.0,-0.525,-0.5,-0.8,0.2,0.05,0.0693,-0.35,1.125,2.7175,3.25,4.2669,-0.1,0.0693
2006-10-23,-0.1,0.0,-0.525,-0.4,-0.8,0.2,0.05,0.0693,-0.35,1.125,2.7175,3.3,4.475,-0.1,0.1386
2006-10-24,-0.125,0.0,-0.525,-0.4,-0.8,0.1386,0.05,0.0792,-0.35,1.2,2.7175,3.3,4.3,-0.1,0.1
2006-10-25,-0.099,0.0,-0.475,-0.4,-0.7425,0.1386,0.05,0.099,0.099,1.225,2.7274,3.3,4.2669,-0.1,0.1386
2006-10-26,-0.0693,0.0,-0.475,-0.4,-0.8,0.2,0.05,0.0792,-0.35,1.125,2.7175,3.3,4.25,-0.1,0.1386
2006-10-27,0.075,0.0,-0.65,-0.4,-0.8,0.2,0.05,-0.099,-0.35,1.1,2.7175,3.3,4.1679,-0.1,0.1485
2006-10-30,0.15,0.0,-0.725,-0.4,-0.8,0.1485,0.05,-0.099,-0.35,1.1,2.7175,3.0,4.1679,-0.1,-0.1
2006-10-31,0.15,0.05,-0.725,-0.4,-0.8,0.2,0.05,-0.1188,-0.35,1.1,2.7274,3.0,4.2669,-0.1,0.1386
2006-11-01,0.125,0.15,-0.825,-0.4,-0.8,0.2,0.05,-0.1782,-0.1782,1.075,2.8463,3.0,4.2669,0.1386,0.0396
2006-11-02,0.2,0.2,-0.85,-0.4,-0.8,0.2,0.05,-0.1782,-0.35,1.275,2.8463,3.0,4.7619,-0.1,-0.05
2006-11-03,0.2,0.2,-0.825,-0.4,-0.8,0.297,0.05,-0.198,-0.35,1.05,2.8463,3.0,4.7619,0.1485,-0.1
2006-11-06,0.2,0.198,-0.825,-0.4,-0.8,0.2,-0.25,-0.198,-0.35,1.075,2.7175,3.0,4.4154,0.1485,-0.1
2006-11-07,0.3,0.2,-0.6732,-0.4,-0.8,0.2673,-0.2,-0.2772,-0.35,1.075,2.7175,3.0,4.1184,0.1485,-0.3
2006-11-08,0.325,0.175,-0.65,-0.4,-0.8,0.2,-0.2,-0.297,-0.2673,1.15,2.7175,3.0,4.1778,0.1485,-0.1
2006-11-09,0.3,0.25,-0.675,-0.4,-0.8,0.2,-0.2,-0.297,-0.2673,1.15,2.7225,3.0,4.1778,0.1485,-0.1
2006-11-10,0.45,0.35,-0.675,-0.4,-0.8,0.297,-0.35,-0.396,-0.3762,1.15,2.7225,3.0,4.1679,-0.025,-0.2
2006-11-13,0.375,0.35,-0.675,-0.4,-0.8,0.2,-0.35,-0.396,-0.3663,1.25,2.7175,3.0,4.1778,0.1386,-0.2
2006-11-14,0.4,0.35,-0.775,-0.4,-0.8,0.2,-0.35,-0.396,-0.3762,1.25,2.7274,3.0,4.1778,0.2475,-0.35
2006-11-15,0.35,0.35,-0.775,-0.4,-0.8,0.2,-0.35,-0.3267,-0.297,1.25,2.7274,3.0,4.3164,0.25,-0.35
2006-11-16,0.35,0.3,-0.7,-0.4,-0.8,0.2,-0.35,-0.3168,-0.297,1.25,2.5988,3.0,4.3164,0.25,-0.35
2006-11-17,0.35,0.275,-0.725,-0.4,-0.8,0.2,-0.35,-0.3267,-0.35,1.3,2.5988,3.0,4.0689,0.25,-0.35
2006-11-20,0.35,0.275,-0.7,-0.325,-0.8,0.2,-0.35,-0.3267,-0.35,1.35,2.5988,2.75,4.4154,0.25,-0.3
2006-11-21,0.35,0.275,-0.65,-0.325,-0.8,0.2,-0.35,-0.3267,-0.35,1.3,2.5988,3.0,4.4154,0.25,-0.35
2006-11-22,0.45,0.4,-0.725,-0.325,-0.8,0.2,-0.35,-0.396,-0.35,1.3,2.5988,3.0,4.4154,0.25,-0.35
2006-11-23,0.5,0.4,-0.875,-0.3,-0.8,0.3,-0.35,-0.4455,-0.4158,1.3,2.5988,2.4,4.6134,0.25,-0.2
2006-11-24,0.625,0.45,-0.975,-0.3,-0.8,0.3,-0.5,-0.6435,-0.6237,1.375,2.5988,2.4,4.7223,0.25,-0.2
2006-11-27,0.7125,0.45,-1.15,-0.3,-0.8,0.3,-0.5,-0.6732,-0.6435,1.4,2.5988,2.4,4.7124,0.25,-0.2
2006-11-28,0.7,0.45,-1.175,-0.3,-0.8,0.3,-0.5,-0.6435,-0.6138,1.3,2.8463,2.4,4.9203,0.25,-0.2
2006-11-29,0.675,0.45,-1.1375,-0.3,-0.8,0.3,-0.5,-0.6237,-0.594,1.3,2.8463,2.4,5.0094,0.25,-0.2
2006-11-30,0.675,0.5375,-1.175,-0.3,-0.8,0.3,-0.5,-0.5,-0.35,1.175,2.8463,2.4,4.8114,0.0,-0.2
2006-12-01,0.65,0.5375,-1.25,-0.3,-0.8,0.3,-0.5,-0.5,-0.35,1.05,2.8463,2.4,4.8213,0.3,-0.25
2006-12-04,0.7,0.5375,-1.325,-0.3,-0.8,0.3,-0.5,-0.6435,-0.6237,1.1,2.8463,2.4,4.8114,0.3,-0.25
2006-12-05,0.65,0.5375,-1.375,-0.3,-0.8,0.3,-0.5,-0.6435,-0.6237,1.0,2.8463,2.4,4.8114,0.3,-0.25
2006-12-06,0.625,0.5375,-1.375,-0.25,-0.8,0.3,-0.5,-0.594,-0.5643,1.05,2.8463,2.4,4.5738,0.297,-0.25
2006-12-07,0.625,0.5375,-1.375,-0.25,-0.8,0.45,-0.5,-0.5,-0.35,0.925,2.6581,2.4,4.5738,0.3,-0.25
2006-12-08,0.625,0.5375,-1.375,-0.25,-0.8,0.45,-0.5,-0.495,-0.4653,0.925,2.6582,2.4,4.5639,0.3,-0.25
2006-12-11,0.4,0.5375,-1.25,-0.25,-0.8,0.45,-0.5,-0.5,-0.35,1.15,2.6581,2.4,4.5738,0.3,-0.25
2006-12-12,0.4,0.475,-1.175,-0.25,-0.8,0.45,-0.5,-0.396,-0.3663,1.15,2.6581,2.2,4.2768,0.3,-0.25
2006-12-13,0.45,0.475,-1.125,-0.25,-0.8,0.45,-0.5,-0.5,-0.35,1.15,2.6581,2.2,4.2768,0.3366,-0.25
2006-12-14,0.4,0.475,-1.125,-0.25,-0.8,0.425,-0.5,-0.5,-0.35,0.9801,2.6581,2.2,4.2768,0.4,-0.45
2006-12-15,0.4,0.35,-0.95,-0.25,-0.8,0.425,-0.5,-0.5,-0.35,1.15,2.6581,2.2,4.0788,0.6,-0.45
2006-12-18,0.4,0.35,-0.95,-0.25,-0.8,0.425,-0.5,-0.2475,-0.2277,1.15,2.6582,2.2,4.0788,0.6,-0.425
2006-12-19,0.375,0.35,-0.95,-0.25,-0.8,0.425,-0.5,-0.5,-0.35,1.15,2.6631,2.2,3.9798,0.6,-0.425
2006-12-20,0.425,0.35,-0.925,-0.3,-0.8,0.425,-0.5,-0.396,-0.3663,1.15,2.5245,2.2,3.9798,0.6,-0.425
2006-12-21,0.425,0.35,-0.9,-0.3,-0.8,0.425,-0.5,-0.5,-0.35,1.15,2.5245,2.2,3.9798,0.6,-0.425
2006-12-22,0.425,0.35,-0.9,-0.3,-0.8,0.425,-0.5,-0.396,-0.3663,1.05,2.5245,2.2,3.9798,0.6,-0.4
2006-12-25,0.425,0.35,-0.9,-0.3,-0.8,0.425,-0.5,-0.5,-0.35,1.05,2.5245,2.2,3.9798,0.6,-0.4
2006-12-26,0.425,0.35,-0.8217,-0.3,-0.8,0.3,-0.5,-0.396,-0.3663,1.0,2.5245,2.2,3.9798,0.6,-0.4
2006-12-27,0.425,0.35,-0.7,-0.3,-0.8,0.3,-0.5,-0.396,-0.3762,1.0,2.5245,2.2,4.175,0.6,-0.4
2006-12-28,0.425,0.4,-0.8,-0.3,-0.8,0.3,-0.5,-0.5,-0.35,1.0,2.5245,2.2,3.9798,0.6,-0.4
2006-12-29,0.425,0.4,-0.8,-0.3,-0.8,0.4455,-0.5,-0.5,-0.35,1.15,2.5245,2.2,3.9798,0.6,-0.4
2007-01-01,0.425,0.4,-0.8,-0.3,-0.8,0.4455,-0.5,-0.5,-0.35,1.15,2.5245,2.2,3.9798,0.6,-0.4
2007-01-02,0.45,0.4,-0.8,-0.3,-0.8,0.4455,-0.5,-0.396,-0.3663,1.075,2.475,2.2,3.9798,0.5,-0.4
2007-01-03,0.475,0.4,-0.825,-0.3,-0.8,0.4,-0.5,-0.396,-0.3663,0.95,2.475,2.2,3.9798,0.5,-0.4
2007-01-04,0.35,0.4,-0.6435,-0.3,-0.8,0.4,-0.5,-0.5,-0.35,0.95,2.475,2.2,3.9798,0.5,-0.4
2007-01-05,0.3,0.4,-0.8,-0.3,-0.8,0.4,-0.4,-0.5,-0.35,1.05,2.475,2.8,4.3659,0.5,-0.4
2007-01-08,0.275,0.25,-0.75,-0.3,-0.8,0.4,-0.4,-0.2673,-0.35,1.2,2.475,2.925,4.4154,0.5,-0.4
2007-01-09,0.275,0.3,-0.725,-0.3,-0.8,0.25,-0.4,-0.2673,-0.35,1.2,2.475,2.925,4.3164,0.4,-0.4
2007-01-10,0.225,0.225,-0.725,-0.3875,-0.8,0.25,-0.4,-0.25,-0.35,1.1,2.475,2.925,4.0,0.55,-0.4
2007-01-11,0.2,0.225,-0.725,-0.3875,-0.575,0.25,-0.4,-0.1485,-0.1188,1.05,2.475,2.925,4.0788,0.4,-0.4
2007-01-12,0.15,0.225,-0.6,-0.3875,-0.575,0.25,-0.4,-0.25,-0.35,1.05,2.475,2.925,4.0,0.4,-0.4
2007-01-15,0.2,0.225,-0.5375,-0.3875,-0.575,0.25,-0.4,-0.1485,-0.1287,1.05,2.5988,2.925,3.9204,0.4,-0.4
2007-01-16,0.2,0.3125,-0.575,-0.3875,-0.575,0.25,-0.4,-0.25,-0.35,1.05,2.5988,2.925,3.9204,0.4356,-0.4
2007-01-17,0.2,0.3125,-0.575,-0.3875,-0.575,0.25,-0.4,-0.198,-0.1683,0.95,2.4799,2.925,3.9204,0.4356,-0.4
2007-01-18,0.175,0.3125,-0.5,-0.3875,-0.575,0.15,-0.4,-0.25,-0.35,0.95,2.3512,2.925,3.9303,0.5,-0.4
2007-01-19,0.175,0.3125,-0.45,-0.3875,-0.575,0.15,-0.4,-0.198,-0.1683,0.95,2.3512,2.925,3.9,0.5,-0.4
2007-01-22,0.1875,0.3125,-0.4,-0.3875,-0.575,0.1188,-0.4,-0.198,-0.1683,0.925,2.3512,2.925,3.9303,0.5,-0.4
2007-01-23,0.175,0.297,-0.475,-0.3875,-0.575,0.125,-0.4,-0.198,-0.35,1.1,2.3512,2.925,3.9303,0.5,-0.4
2007-01-24,0.175,0.3,-0.6,-0.396,-0.575,0.125,-0.4,-0.198,-0.35,1.1,2.3512,2.925,3.9303,0.5,-0.4
2007-01-25,0.1625,0.3,-0.875,-0.475,-0.575,0.125,-0.4,-0.198,-0.35,1.1,2.3512,2.925,3.9204,0.5,-0.4
2007-01-26,0.15,0.3,-0.9,-0.475,-0.575,0.125,-0.4,-0.099,-0.0693,1.1,2.4701,2.925,4.4253,0.5,-0.4
2007-01-29,0.1625,0.3,-0.8,-0.5,-0.575,0.125,-0.4,-0.1485,-0.1188,1.3,2.4701,2.925,4.3164,0.5,-0.4
2007-01-30,0.15,0.175,-0.825,-0.5,-0.575,0.08,-0.4,-0.1485,-0.35,1.2,2.4799,2.925,4.3263,0.5,-0.4
2007-01-31,0.1375,0.175,-1.075,-0.5,-0.575,0.0693,-0.4,-0.1485,-0.1188,1.2,2.4799,2.925,4.35,0.5,-0.4
2007-02-01,0.2,0.175,-1.2474,-0.4,-0.575,0.08,-0.4,-0.1485,-0.1188,1.1,2.3216,2.925,4.1283,0.5,-0.4
2007-02-02,0.2,0.175,-1.2,-0.4,-0.75,0.08,-0.4,-0.1485,-0.35,1.1,2.3314,2.925,3.6828,0.45,-0.4
2007-02-05,0.2,0.125,-1.27,-0.525,-0.9,-0.0495,-0.4,-0.1485,-0.35,1.15,2.3216,3.25,3.9303,0.45,-0.3
2007-02-06,0.2,0.175,-1.325,-0.4,-0.75,-0.0495,-0.4,-0.1485,-0.1188,1.1,2.1037,2.925,3.9303,0.3,-0.4
2007-02-07,0.15,0.175,-1.275,-0.4,-0.75,-0.0495,-0.4,-0.1485,-0.35,1.1,2.3216,2.925,4.2,0.3,-0.4
2007-02-08,0.2,0.175,-1.225,-0.4,-0.75,-0.0495,-0.4,-0.1485,-0.35,1.1,2.376,2.925,4.2,0.3,-0.4
2007-02-09,0.2,0.175,-1.175,-0.4,-0.75,-0.099,-0.4,-0.1485,-0.35,1.1,2.376,2.925,4.1778,0.3,-0.4
2007-02-12,0.2,0.175,-0.825,-0.4,-0.75,-0.1,-0.4,-0.1683,-0.35,1.25,2.376,2.925,4.1778,0.3,-0.4
2007-02-13,0.125,0.175,-0.95,-0.55,-0.75,-0.1089,-0.2,-0.1782,-0.1485,1.25,2.3711,2.925,4.2,0.3,-0.45
2007-02-14,0.2625,0.175,-0.975,-0.495,-0.75,-0.175,-0.2,-0.198,-0.1683,1.25,2.3513,2.925,3.9303,0.4,-0.45
2007-02-15,0.2125,0.175,-1.375,-0.475,-0.8,-0.175,-0.2,-0.2475,-0.2178,1.287,2.3513,2.925,3.9303,0.396,-0.45
