Date,EURUSD CURNCY,GBPUSD Curncy,USDJPY Curncy,AUDUSD Curncy,USDNZD Curncy,CADUSD Curncy,USDCHF Curncy,USDNOK Curncy,USDSEK Curncy,USDMXN BGN Curncy,USDBRL BGN Curncy,USDZAR Curncy,USDTRY Curncy,USDINR Curncy,USDKRW Curncy
2015-11-30,1.0565,1.5056,123.11,0.7227,1.5192,0.7484,1.029,8.6979,8.7276,16.5768,3.8674,14.448,2.9138,66.6675,1157.9
2015-12-01,1.0633,1.5082,122.87,0.7323,1.4977,0.7486,1.0259,8.6219,8.6802,16.5215,3.853,14.4382,2.8907,66.495,1158.08
2015-12-02,1.0615,1.4951,123.24,0.7309,1.5058,0.7495,1.0183,8.6533,8.6779,16.5645,3.8373,14.3521,2.8894,66.605,1164.38
2015-12-03,1.094,1.5144,122.61,0.7341,1.495,0.7488,0.9933,8.4834,8.4829,16.7111,3.7591,14.3616,2.8848,66.6613,1164.55
2015-12-04,1.0881,1.5112,123.11,0.7339,1.482,0.7484,0.9964,8.512,8.4824,16.6552,3.7525,14.3747,2.8929,66.6875,1156.53
2015-12-07,1.0837,1.5055,123.37,0.7267,1.5051,0.7408,1.0001,8.6597,8.5455,16.8876,3.7684,14.539,2.9131,66.7337,1168.06
2015-12-08,1.0892,1.5008,122.93,0.7215,1.5053,0.7361,0.9924,8.7899,8.5125,17.0217,3.7966,14.5929,2.9101,66.8387,1178.52
2015-12-09,1.1025,1.5181,121.44,0.7229,1.4882,0.7365,0.9832,8.6694,8.4096,17.0652,3.7523,14.973,2.9162,66.84,1179.24
2015-12-10,1.0941,1.516,121.56,0.7281,1.4806,0.734,0.9877,8.6434,8.5177,17.1924,3.8124,15.4676,2.9236,66.72,1181.53
2015-12-11,1.0986,1.5213,121.01,0.7189,1.4887,0.727,0.9826,8.6866,8.5024,17.3925,3.8728,15.8952,2.9827,66.895,1179.55
2015-12-14,1.0992,1.5142,121.03,0.7242,1.4798,0.7281,0.9853,8.6585,8.4817,17.3145,3.8734,15.1077,2.9796,67.1037,1184.77
2015-12-15,1.0931,1.5039,121.68,0.7192,1.4779,0.7282,0.9914,8.6903,8.5082,17.1121,3.8714,14.9292,2.9649,66.9325,1183.48
2015-12-16,1.0912,1.5004,122.21,0.7233,1.4707,0.7257,0.9901,8.7556,8.5008,16.9832,3.8842,14.9437,2.935,66.7262,1176.23
2015-12-17,1.0826,1.4901,122.56,0.7129,1.4918,0.7175,0.9962,8.7671,8.5658,17.0483,3.8783,15.2304,2.9296,66.4212,1180.1
2015-12-18,1.0868,1.4895,121.16,0.7176,1.4865,0.7165,0.9922,8.7449,8.5571,17.1383,3.9831,15.0928,2.9073,66.4037,1183.1
2015-12-21,1.0915,1.4885,121.19,0.719,1.4788,0.7163,0.9924,8.7822,8.5038,17.1614,4.0103,15.0977,2.9159,66.3525,1177.77
2015-12-22,1.0957,1.4828,121.07,0.7236,1.4692,0.7184,0.9871,8.7055,8.4244,17.1913,3.989,15.1593,2.9306,66.33,1173.22
2015-12-23,1.0912,1.4871,120.92,0.7234,1.4721,0.7219,0.9907,8.7199,8.4417,17.2225,3.9412,15.2158,2.917,66.21,1173.2
2015-12-24,1.0963,1.491,120.43,0.7263,1.4663,0.7235,0.9873,8.7,8.394,17.2468,3.9443,15.2292,2.9187,66.21,1167.74
2015-12-25,1.096,1.4913,120.33,0.728,1.4648,0.7234,0.9882,8.6786,8.3907,17.2394,3.9443,15.2288,2.9124,66.21,1169.91
2015-12-28,1.0968,1.488,120.4,0.7249,1.4607,0.7191,0.9882,8.7012,8.3726,17.2421,3.8592,15.31,2.9061,66.1975,1165.34
2015-12-29,1.092,1.4817,120.46,0.7296,1.4557,0.7224,0.9932,8.7229,8.3814,17.2532,3.8642,15.2959,2.9064,66.395,1169.68
2015-12-30,1.0933,1.4816,120.52,0.7287,1.4615,0.7204,0.9888,8.7927,8.4074,17.3822,3.9578,15.5592,2.9189,66.3875,1172.72
2015-12-31,1.0862,1.4736,120.22,0.7286,1.4641,0.7227,1.0021,8.8431,8.4412,17.2075,3.9608,15.4685,2.9172,66.1537,1175.06
2016-01-01,1.0856,1.4746,120.55,0.7303,1.4642,0.7218,1.0014,8.8664,8.4594,17.2626,3.9608,15.5575,2.9214,66.14,1172.55
2016-01-04,1.0831,1.4716,119.44,0.7191,1.4811,0.7166,1.0021,8.8778,8.4956,17.3092,4.0399,15.5763,2.9643,66.6175,1187.63
2016-01-05,1.0748,1.4675,119.06,0.7161,1.4914,0.7145,1.0087,8.9093,8.5981,17.3371,4.0078,15.636,2.9846,66.5963,1188.22
2016-01-06,1.0781,1.463,118.47,0.7072,1.506,0.7105,1.0075,8.9566,8.5862,17.5383,4.0294,15.8597,3.0025,66.83,1197.2
2016-01-07,1.0932,1.4618,117.67,0.7012,1.5089,0.7084,0.9933,8.8843,8.4645,17.8464,4.0444,16.0618,2.9991,66.9263,1200.4
2016-01-08,1.0922,1.4517,117.26,0.6953,1.5286,0.7056,0.9948,8.88,8.501,17.9354,4.0248,16.3039,3.0201,66.635,1197.84
2016-01-11,1.0859,1.4543,117.76,0.6995,1.5243,0.7035,1.0015,8.9394,8.5388,17.884,4.0536,16.7825,3.0376,66.8087,1209.73
2016-01-12,1.0858,1.4448,117.65,0.6986,1.5296,0.7012,1.0022,8.8816,8.5293,17.8956,4.0277,16.6724,3.034,66.87,1210.3
2016-01-13,1.0877,1.4407,117.68,0.6955,1.5349,0.6973,1.0061,8.8191,8.5286,17.948,4.0167,16.569,3.0265,66.8537,1203.93
2016-01-14,1.0865,1.4413,118.06,0.6985,1.5446,0.696,1.0051,8.7733,8.5514,17.878,4.0003,16.448,3.0233,67.295,1213.3
2016-01-15,1.0916,1.4258,116.98,0.6864,1.5474,0.6879,1.0012,8.8351,8.5819,18.2648,4.049,16.7853,3.047,67.605,1213.16
2016-01-18,1.0892,1.4243,117.32,0.6866,1.5499,0.6868,1.0053,8.9011,8.5776,18.2102,4.0331,16.8717,3.0361,67.6888,1210.91
2016-01-19,1.0908,1.4158,117.64,0.6909,1.5596,0.6859,1.0035,8.8101,8.541,18.2777,4.0641,16.7851,3.0401,67.6463,1205.99
2016-01-20,1.089,1.4192,116.94,0.6908,1.5552,0.6895,1.0043,8.8779,8.5923,18.5276,4.0976,16.7617,3.0419,67.9638,1213.82
2016-01-21,1.0874,1.4221,117.7,0.6999,1.5315,0.701,1.0075,8.7951,8.5605,18.7293,4.1552,16.5635,3.0125,68.025,1213.82
2016-01-22,1.0796,1.4265,118.78,0.7002,1.541,0.7082,1.0161,8.7384,8.5845,18.4422,4.0938,16.4684,3.0011,67.63,1200.2
2016-01-25,1.0849,1.4249,118.3,0.6955,1.5491,0.6997,1.0128,8.7593,8.566,18.6035,4.0903,16.5414,3.0215,67.8362,1194.2
2016-01-26,1.087,1.435,118.42,0.7005,1.5389,0.7083,1.0168,8.7026,8.5381,18.4618,4.0514,16.389,3.0083,67.8362,1203.99
2016-01-27,1.0893,1.4234,118.68,0.7027,1.5549,0.7095,1.0151,8.6621,8.5112,18.4727,4.1099,16.4378,3.0015,68.05,1202.25
2016-01-28,1.094,1.4362,118.82,0.7084,1.5431,0.7128,1.0138,8.6135,8.5073,18.3264,4.0697,16.1978,2.9692,68.225,1208.55
2016-01-29,1.0831,1.4244,121.14,0.7084,1.5423,0.7158,1.0231,8.6789,8.5789,18.1065,3.9992,15.8907,2.9548,67.7925,1199.13
2016-02-01,1.0888,1.4433,120.99,0.7114,1.5275,0.717,1.0198,8.6892,8.5281,18.2328,3.9636,15.8993,2.9459,67.84,1200.41
2016-02-02,1.0919,1.441,119.97,0.7039,1.5352,0.7115,1.0186,8.7284,8.5563,18.4781,3.9902,16.2179,2.9519,67.9825,1207.39
2016-02-03,1.1105,1.4603,117.9,0.7169,1.5004,0.7257,1.0043,8.5658,8.4313,18.17,3.896,15.9248,2.9157,68.0725,1219.38
2016-02-04,1.1209,1.4589,116.78,0.7201,1.4874,0.7271,0.9933,8.5037,8.4005,18.2806,3.8902,15.8601,2.9119,67.5663,1202.06
2016-02-05,1.1158,1.4503,116.87,0.7067,1.5086,0.7185,0.991,8.5601,8.454,18.4396,3.9039,16.0268,2.9174,67.6537,1197.54
2016-02-08,1.1193,1.4433,115.85,0.7087,1.5089,0.718,0.987,8.5889,8.4454,18.6714,3.9039,16.1316,2.947,67.94,1204.18
2016-02-09,1.1293,1.4472,115.11,0.707,1.5071,0.7212,0.9728,8.5853,8.4158,18.8015,3.9039,16.0713,2.94,67.8987,1207.3
2016-02-10,1.1292,1.4522,113.35,0.7095,1.4958,0.7178,0.9737,8.5136,8.3769,18.9387,3.9293,15.8841,2.9216,67.855,1198.4
2016-02-11,1.1323,1.4477,112.42,0.7109,1.489,0.7176,0.9725,8.5595,8.3759,19.1476,3.9925,15.8167,2.9303,68.3,1202.66
2016-02-12,1.1256,1.4503,113.25,0.7112,1.5085,0.722,0.9771,8.6007,8.4017,18.9083,4.003,15.8822,2.93,68.235,1211.54
2016-02-15,1.1156,1.4435,114.6,0.7139,1.5041,0.7229,0.9871,8.6214,8.4859,18.8317,3.9979,15.7256,2.9462,68.06,1208.03
2016-02-16,1.1144,1.4306,114.07,0.7111,1.5198,0.7213,0.9887,8.627,8.5055,18.8835,4.0676,15.7947,2.9777,68.3825,1216.53
2016-02-17,1.1128,1.4294,114.1,0.7185,1.5074,0.7315,0.9925,8.5435,8.5154,18.3653,3.9902,15.4748,2.9566,68.4688,1226.98
2016-02-18,1.1107,1.4337,113.24,0.7157,1.505,0.7286,0.993,8.5914,8.4441,18.2961,4.0295,15.4119,2.9687,68.4675,1227.22
2016-02-19,1.113,1.4406,112.63,0.7148,1.5077,0.7263,0.9904,8.5576,8.449,18.2208,4.022,15.3981,2.9514,68.4675,1234.36
2016-02-22,1.103,1.415,112.92,0.7227,1.4928,0.7296,0.9997,8.6022,8.499,18.0792,3.946,15.1947,2.9367,68.605,1234.39
2016-02-23,1.102,1.4022,112.1,0.7202,1.5054,0.725,0.9913,8.6084,8.4884,18.2084,3.9588,15.2335,2.9437,68.5862,1231.3
2016-02-24,1.1013,1.3927,112.18,0.7196,1.5017,0.7297,0.9888,8.6665,8.4899,18.2134,3.9577,15.5955,2.9367,68.5625,1234.26
2016-02-25,1.1018,1.3962,113.0,0.7236,1.4876,0.7391,0.9904,8.6292,8.5022,18.127,3.9565,15.6031,2.9277,68.71,1238.77
2016-02-26,1.0934,1.3871,114.0,0.7126,1.5086,0.74,0.9968,8.6852,8.5638,18.2747,4.0,16.1679,2.9955,68.6325,1238.05
2016-02-29,1.0873,1.3917,112.69,0.7141,1.5173,0.7384,0.9984,8.6932,8.5672,18.136,4.0159,15.8715,2.9657,68.4225,1236.65
2016-03-01,1.0868,1.3952,114.01,0.7175,1.5084,0.7458,0.9974,8.6504,8.6215,17.9116,3.9341,15.5854,2.936,67.865,1232.85
2016-03-02,1.0868,1.4078,113.48,0.7295,1.4979,0.7454,0.9968,8.6645,8.6092,17.8255,3.8941,15.549,2.9255,67.5462,1227.47
2016-03-03,1.0957,1.4178,113.69,0.7352,1.487,0.7459,0.9922,8.5926,8.5264,17.9233,3.7991,15.6531,2.9087,67.3387,1214.8
2016-03-04,1.1005,1.4229,113.74,0.7439,1.4668,0.7509,0.9927,8.4767,8.4843,17.7746,3.7529,15.3447,2.9045,67.095,1203.35
2016-03-07,1.1014,1.4265,113.46,0.7469,1.4701,0.7529,0.9955,8.5024,8.4714,17.7498,3.7852,15.2525,2.9164,67.095,1201.43
2016-03-08,1.1011,1.4215,112.62,0.7439,1.4827,0.7457,0.9957,8.5645,8.4849,17.9278,3.7549,15.4384,2.9146,67.3463,1206.7
2016-03-09,1.0999,1.4217,113.35,0.7486,1.5029,0.7548,0.9973,8.5202,8.4465,17.7628,3.6898,15.2135,2.8919,67.215,1216.19
2016-03-10,1.1177,1.4281,113.19,0.7454,1.4997,0.7494,0.985,8.516,8.38,17.8063,3.6263,15.4207,2.8914,67.0675,1203.41
2016-03-11,1.1156,1.4382,113.86,0.7565,1.4825,0.7568,0.9824,8.4134,8.3412,17.6987,3.5856,15.2245,2.8684,67.0538,1193.07
2016-03-14,1.1103,1.4302,113.82,0.7515,1.4981,0.7541,0.9872,8.4712,8.3429,17.7456,3.6597,15.5203,2.8706,67.105,1186.07
2016-03-15,1.1109,1.4151,113.18,0.7457,1.5149,0.7488,0.9872,8.5481,8.3149,17.8893,3.7668,15.926,2.8984,67.3862,1187.6
2016-03-16,1.1224,1.4259,112.56,0.7553,1.4871,0.7636,0.9769,8.4554,8.2151,17.6005,3.7425,15.66,2.869,67.235,1193.22
2016-03-17,1.1318,1.4482,111.39,0.7649,1.4596,0.7706,0.9676,8.3219,8.1792,17.3192,3.628,15.1701,2.8414,66.7462,1173.22
2016-03-18,1.127,1.4476,111.55,0.7608,1.4718,0.769,0.9695,8.3702,8.2316,17.3934,3.6242,15.2645,2.8675,66.5063,1162.44
2016-03-21,1.1241,1.4369,111.95,0.7578,1.479,0.7633,0.9699,8.4186,8.236,17.4116,3.6193,15.2198,2.8617,66.535,1163.5
2016-03-22,1.1217,1.4208,112.37,0.7622,1.4808,0.7664,0.9727,8.4036,8.2291,17.3334,3.5802,15.2182,2.8668,66.7175,1154.18
2016-03-23,1.1181,1.4117,112.38,0.7532,1.4907,0.7573,0.9752,8.4797,8.264,17.5894,3.6849,15.3413,2.876,66.6362,1161.18
2016-03-24,1.1174,1.4153,112.9,0.7528,1.4921,0.7548,0.9757,8.4854,8.2934,17.6102,3.6786,15.459,2.8727,66.6362,1166.25
2016-03-25,1.1167,1.4132,113.08,0.7507,1.4958,0.7537,0.9776,8.4757,8.3044,17.5386,3.6786,15.4551,2.8758,66.6362,1169.17
2016-03-28,1.1196,1.4254,113.45,0.7545,1.4872,0.7583,0.9738,8.4348,8.2857,17.4341,3.6273,15.4757,2.8687,66.57,1165.94
2016-03-29,1.1291,1.4384,112.7,0.7627,1.4596,0.7648,0.9668,8.3942,8.1982,17.3447,3.6388,15.1692,2.8376,66.5388,1163.8
2016-03-30,1.1338,1.4378,112.43,0.7671,1.4453,0.7712,0.965,8.3044,8.1298,17.2319,3.6034,14.9397,2.8357,66.385,1151.09
2016-03-31,1.138,1.436,112.57,0.7657,1.4473,0.769,0.9618,8.2685,8.1178,17.279,3.5922,14.7673,2.8173,66.2475,1143.42
2016-04-01,1.1391,1.4227,111.69,0.7677,1.4482,0.7686,0.958,8.3196,8.137,17.3391,3.5538,14.701,2.8215,66.2475,1154.03
2016-04-04,1.1391,1.4264,111.34,0.7605,1.4634,0.7641,0.9589,8.3295,8.1281,17.487,3.6238,14.7838,2.812,66.205,1146.13
2016-04-05,1.1384,1.4161,110.34,0.7543,1.4698,0.7612,0.9561,8.3297,8.1335,17.6946,3.6796,15.0993,2.8317,66.4625,1155.09
2016-04-06,1.1399,1.4123,109.79,0.7599,1.4653,0.764,0.9558,8.321,8.1498,17.6539,3.6418,15.081,2.8402,66.66,1156.17
2016-04-07,1.1378,1.4056,108.21,0.7505,1.4755,0.7607,0.9558,8.3226,8.1687,17.8761,3.6888,15.2621,2.8616,66.4675,1151.33
2016-04-08,1.1399,1.4128,108.07,0.7556,1.4686,0.7699,0.9536,8.237,8.1539,17.7763,3.5904,14.9799,2.8499,66.4675,1153.78
2016-04-11,1.1408,1.4239,107.94,0.7595,1.4581,0.7754,0.9542,8.2017,8.1136,17.6483,3.4925,14.7256,2.8329,66.4312,1146.54
2016-04-12,1.1386,1.4275,108.54,0.7684,1.4443,0.7835,0.9552,8.1683,8.0807,17.4813,3.4889,14.7027,2.8348,66.4263,1145.87
2016-04-13,1.1274,1.4204,109.34,0.7653,1.445,0.7802,0.9668,8.2341,8.141,17.4298,3.4983,14.535,2.8469,66.645,1143.9
2016-04-14,1.1268,1.4155,109.4,0.7695,1.4602,0.7784,0.9669,8.233,8.1339,17.4453,3.4829,14.5521,2.8489,66.645,1156.53
2016-04-15,1.1284,1.4202,108.76,0.7725,1.4449,0.7801,0.9679,8.2511,8.1317,17.5529,3.5321,14.5545,2.8547,66.645,1146.18
2016-04-18,1.1313,1.4278,108.82,0.775,1.4386,0.7822,0.9643,8.2172,8.1169,17.4355,3.6158,14.4925,2.8399,66.5525,1150.38
2016-04-19,1.1358,1.4398,109.21,0.7813,1.4194,0.7892,0.9619,8.1178,8.0853,17.31,3.5322,14.2835,2.8308,66.5525,1136.28
2016-04-20,1.1297,1.4332,109.84,0.7794,1.4332,0.7902,0.9722,8.1188,8.1296,17.2782,3.5296,14.2138,2.813,66.2213,1135.28
2016-04-21,1.1288,1.4323,109.46,0.7738,1.4468,0.7852,0.9752,8.2033,8.1405,17.4701,3.5296,14.314,2.8328,66.395,1133.07
2016-04-22,1.1222,1.4403,111.79,0.7708,1.4595,0.7894,0.9786,8.2463,8.1621,17.4747,3.5663,14.3973,2.8488,66.4837,1143.22
2016-04-25,1.1268,1.4482,111.2,0.7715,1.4587,0.7888,0.975,8.2058,8.1316,17.5632,3.5582,14.4517,2.8441,66.6175,1148.18
2016-04-26,1.1297,1.4582,111.31,0.7749,1.4493,0.7934,0.9735,8.1579,8.1198,17.3709,3.5295,14.3982,2.8219,66.5237,1151.01
2016-04-27,1.1322,1.4543,111.46,0.7591,1.4622,0.7937,0.9711,8.1619,8.0942,17.3149,3.5271,14.4078,2.8189,66.4525,1148.29
2016-04-28,1.1352,1.4609,108.11,0.7625,1.4364,0.7965,0.9667,8.1381,8.0691,17.271,3.489,14.2871,2.8128,66.5213,1138.1
2016-04-29,1.1451,1.4612,106.5,0.7603,1.4331,0.7965,0.9599,8.051,8.0324,17.177,3.4358,14.2302,2.7955,66.33,1139.4
2016-05-02,1.1534,1.4673,106.41,0.7667,1.4245,0.7981,0.9544,8.0154,7.9599,17.2056,3.5017,14.271,2.8042,66.4538,1137.57
2016-05-03,1.1496,1.4535,106.6,0.7485,1.4462,0.7859,0.9545,8.1238,8.0585,17.6115,3.5586,14.6397,2.8489,66.4275,1140.24
2016-05-04,1.1487,1.4496,107.01,0.7457,1.4533,0.777,0.9576,8.1537,8.0689,17.7996,3.5489,14.9772,2.9623,66.555,1154.6
2016-05-05,1.1405,1.4485,107.26,0.7465,1.4527,0.778,0.9677,8.1757,8.1112,17.8928,3.5346,14.9708,2.9235,66.5563,1164.36
2016-05-06,1.1404,1.4427,107.12,0.7366,1.4626,0.7747,0.9725,8.2055,8.139,17.868,3.5019,14.8839,2.9276,66.555,1169.72
2016-05-09,1.1383,1.4407,108.32,0.7316,1.4776,0.7715,0.9712,8.2257,8.1649,18.2024,3.5164,15.1674,2.9449,66.5825,1165.8
2016-05-10,1.1372,1.4442,109.27,0.7363,1.4799,0.7746,0.976,8.2165,8.1598,17.9894,3.4764,15.1233,2.9501,66.6787,1172.92
2016-05-11,1.1426,1.4448,108.41,0.7375,1.4667,0.778,0.971,8.1658,8.1405,17.9924,3.4518,15.0335,2.9529,66.565,1167.54
2016-05-12,1.1377,1.4451,109.02,0.7325,1.4661,0.7784,0.9705,8.1317,8.1836,17.9703,3.483,14.9987,2.9598,66.625,1162.53
2016-05-13,1.1309,1.4365,108.63,0.7271,1.4768,0.7729,0.9755,8.2026,8.2488,18.1705,3.5335,15.4038,2.9701,66.7737,1171.47
2016-05-16,1.1321,1.4402,109.03,0.7289,1.4727,0.7755,0.9776,8.1688,8.261,18.306,3.5014,15.6522,2.975,66.805,1179.61
2016-05-17,1.1313,1.4463,109.14,0.7325,1.4683,0.7747,0.9805,8.1816,8.2565,18.2728,3.4888,15.5471,2.9637,66.875,1173.79
2016-05-18,1.1216,1.4599,110.19,0.7229,1.4837,0.7672,0.9877,8.3152,8.3534,18.4498,3.5654,15.8699,2.9872,66.985,1182.77
2016-05-19,1.1203,1.4611,109.96,0.7228,1.4831,0.7637,0.9907,8.3646,8.3582,18.4243,3.5645,15.811,2.9887,67.3712,1191.82
2016-05-20,1.1224,1.4502,110.15,0.7222,1.4785,0.7626,0.9903,8.3281,8.3153,18.3465,3.5212,15.6329,2.975,67.4463,1190.13
2016-05-23,1.122,1.4484,109.24,0.7224,1.4787,0.7609,0.9895,8.3496,8.3403,18.5161,3.5727,15.7218,2.9953,67.495,1182.85
2016-05-24,1.1141,1.4636,109.99,0.7183,1.4842,0.762,0.9934,8.3548,8.3141,18.487,3.5716,15.6595,2.9462,67.755,1192.62
2016-05-25,1.1155,1.4697,110.19,0.7198,1.4838,0.7681,0.9913,8.3642,8.2954,18.4852,3.5835,15.6687,2.9369,67.335,1182.75
2016-05-26,1.1194,1.467,109.76,0.7226,1.4835,0.7705,0.9893,8.2788,8.2832,18.4544,3.5835,15.5179,2.9345,67.1775,1180.4
2016-05-27,1.1115,1.4623,110.31,0.7182,1.4936,0.7677,0.9947,8.3366,8.351,18.4751,3.6115,15.7283,2.9607,67.035,1179.29
2016-05-30,1.1138,1.464,111.12,0.7183,1.4938,0.7663,0.9922,8.3457,8.3346,18.4855,3.5698,15.8133,2.9544,67.1687,1191.82
2016-05-31,1.1132,1.4483,110.73,0.7234,1.4786,0.7638,0.9939,8.3789,8.3333,18.4672,3.6116,15.7086,2.9494,67.26,1191.93
2016-06-01,1.1188,1.4416,109.54,0.7257,1.4669,0.7646,0.9881,8.3057,8.2959,18.5217,3.6015,15.6021,2.9419,67.4538,1193.1
2016-06-02,1.1151,1.4423,108.87,0.7229,1.4686,0.7636,0.9904,8.3352,8.3286,18.6774,3.5935,15.5773,2.9489,67.29,1186.6
2016-06-03,1.1367,1.4518,106.53,0.7367,1.4375,0.7729,0.9759,8.173,8.1425,18.5919,3.5273,15.0931,2.9024,67.26,1183.61
2016-06-06,1.1355,1.4442,107.56,0.7366,1.4445,0.7801,0.9706,8.1709,8.1246,18.6688,3.4894,14.9078,2.9038,66.9775,1166.94
2016-06-07,1.1358,1.4545,107.37,0.7459,1.4329,0.7853,0.9653,8.1121,8.1289,18.3561,3.4423,14.9133,2.8969,66.7762,1162.78
2016-06-08,1.1395,1.4504,106.99,0.7471,1.426,0.7878,0.9593,8.101,8.1097,18.1175,3.3622,14.7386,2.8928,66.6512,1156.83
2016-06-09,1.1316,1.4458,107.1,0.7431,1.4074,0.7862,0.9646,8.1566,8.1762,18.2481,3.4002,14.8041,2.8919,66.72,1155.89
2016-06-10,1.1251,1.4257,106.97,0.7373,1.4172,0.7824,0.9649,8.2736,8.3103,18.6328,3.4196,15.2304,2.9292,66.76,1165.3
2016-06-13,1.1292,1.427,106.26,0.7387,1.4163,0.779,0.9644,8.2653,8.2354,18.8394,3.4826,15.171,2.9199,67.14,1173.46
2016-06-14,1.1207,1.4114,106.11,0.7358,1.43,0.7768,0.9633,8.3625,8.3101,18.9352,3.4822,15.3011,2.935,67.2675,1173.2
2016-06-15,1.126,1.4204,106.01,0.7407,1.4218,0.7745,0.9614,8.3079,8.3107,18.9127,3.474,15.2466,2.925,67.1525,1173.19
2016-06-16,1.1225,1.4203,104.26,0.7363,1.4198,0.771,0.965,8.3903,8.3394,18.945,3.466,15.347,2.9302,67.2775,1171.38
2016-06-17,1.1277,1.4358,104.16,0.7387,1.4176,0.7756,0.96,8.3624,8.3314,18.8375,3.416,15.1497,2.9274,67.085,1173.05
2016-06-20,1.1314,1.4698,103.94,0.7457,1.4051,0.7809,0.9621,8.2793,8.2444,18.6575,3.3947,14.8402,2.9064,67.3187,1160.78
2016-06-21,1.1242,1.4652,104.75,0.745,1.4041,0.7801,0.9622,8.3163,8.2792,18.6241,3.4133,14.7143,2.9099,67.49,1157.02
2016-06-22,1.1296,1.4707,104.41,0.7501,1.3959,0.7786,0.9585,8.2922,8.2619,18.4942,3.3777,14.6102,2.8932,67.48,1154.87
2016-06-23,1.1385,1.4877,106.16,0.7613,1.3797,0.783,0.958,8.1462,8.1621,18.2273,3.3376,14.4161,2.8535,67.2513,1150.38
2016-06-24,1.1117,1.3679,102.22,0.7466,1.4024,0.7691,0.972,8.3331,8.4648,18.9278,3.3748,15.0823,2.9279,67.9688,1179.12
2016-06-27,1.1025,1.3225,102.0,0.733,1.4295,0.765,0.9785,8.5731,8.5559,19.181,3.3928,15.4679,2.939,67.945,1182.3
2016-06-28,1.1065,1.3344,102.75,0.7386,1.4187,0.7678,0.9819,8.4764,8.5067,18.8366,3.3032,15.1792,2.9045,67.9525,1171.13
2016-06-29,1.1125,1.3429,102.83,0.7451,1.4061,0.7731,0.9797,8.3935,8.4569,18.4839,3.2206,14.7927,2.89,67.685,1160.04
2016-06-30,1.1106,1.3311,103.2,0.7451,1.4012,0.7737,0.976,8.3634,8.4597,18.2804,3.213,14.7266,2.8777,67.525,1151.8
2016-07-01,1.1136,1.3267,102.52,0.7498,1.3939,0.7745,0.9733,8.3437,8.4361,18.3605,3.2364,14.5606,2.9018,67.32,1145.1
2016-07-04,1.1154,1.3287,102.56,0.7538,1.3836,0.7784,0.9709,8.2902,8.4181,18.4206,3.2696,14.5681,2.9068,67.265,1146.89
2016-07-05,1.1076,1.3022,101.74,0.7463,1.3979,0.7705,0.9768,8.407,8.5237,18.8182,3.3033,14.7452,2.9296,67.455,1155.3
2016-07-06,1.11,1.2931,101.32,0.752,1.402,0.7715,0.9749,8.432,8.5243,18.7379,3.33,14.731,2.9377,67.455,1165.6
2016-07-07,1.1063,1.2908,100.77,0.7479,1.3834,0.7692,0.9787,8.5092,8.5792,18.8288,3.3675,14.7603,2.9373,67.3975,1154.53
2016-07-08,1.1051,1.2954,100.54,0.7569,1.3684,0.7669,0.9833,8.5246,8.5814,18.505,3.3,14.5379,2.8922,67.37,1161.8
2016-07-11,1.1058,1.2998,102.8,0.7532,1.3851,0.7624,0.9828,8.5057,8.5747,18.4678,3.3094,14.4468,2.9045,67.1362,1147.03
2016-07-12,1.1061,1.3247,104.69,0.7623,1.3698,0.7667,0.989,8.4327,8.54,18.3417,3.2956,14.3384,2.8869,67.1837,1147.99
2016-07-13,1.109,1.3147,104.49,0.7608,1.3745,0.7706,0.9853,8.4255,8.4974,18.3662,3.2643,14.482,2.8997,67.055,1146.32
2016-07-14,1.112,1.3343,105.35,0.7632,1.3891,0.7758,0.9809,8.3644,8.4973,18.3534,3.2526,14.2249,2.8782,66.9138,1137.8
2016-07-15,1.1035,1.3192,104.88,0.7578,1.4057,0.7709,0.9827,8.4836,8.588,18.6048,3.2802,14.5736,3.0157,67.0712,1133.66
2016-07-18,1.1075,1.3255,106.16,0.7591,1.4052,0.7725,0.9824,8.4473,8.5489,18.3861,3.2537,14.245,2.9773,67.195,1136.5
2016-07-19,1.1021,1.3111,106.12,0.7504,1.4178,0.768,0.9856,8.5121,8.6118,18.5003,3.2498,14.3361,3.0423,67.1075,1135.7
2016-07-20,1.1015,1.3208,106.89,0.7478,1.4232,0.7658,0.9873,8.4984,8.5992,18.6797,3.26,14.3467,3.0898,67.1975,1140.87
2016-07-21,1.1026,1.3233,105.82,0.7495,1.4292,0.7641,0.9857,8.4923,8.5941,18.577,3.2719,14.2309,3.0694,67.1775,1135.99
2016-07-22,1.0977,1.3109,106.13,0.7462,1.4288,0.7618,0.9871,8.5515,8.6513,18.5463,3.2565,14.2924,3.066,67.0813,1134.43
2016-07-25,1.0995,1.314,105.81,0.747,1.4293,0.7566,0.9859,8.5656,8.6407,18.7761,3.286,14.3636,3.0368,67.3537,1136.78
2016-07-26,1.0986,1.313,104.66,0.7502,1.4176,0.7583,0.9924,8.5696,8.6601,18.7746,3.2761,14.361,3.0464,67.275,1135.07
2016-07-27,1.1058,1.3223,105.4,0.7491,1.4131,0.7583,0.9859,8.5384,8.6287,18.8259,3.2619,14.258,3.0188,67.1463,1134.28
2016-07-28,1.1077,1.3164,105.27,0.7503,1.4137,0.7601,0.9809,8.5557,8.6397,18.8928,3.2918,14.1455,3.0124,67.035,1124.52
