Date,JPEASIGL INDEX,JPEASIUS INDEX,JPEASIEU INDEX,JPEASICN INDEX,JPEASISE INDEX,JPEASIAU INDEX,JPEASINO INDEX,JPEASICA INDEX,JPEASIJP INDEX,JPEASIUK INDEX,JPEASINZ INDEX,JPEASISZ INDEX
2017-08-07,10.2,13.889,13.64,13.33,58.33,22.22,33.33,53.85,-13.33,6.9,-66.67,60.0
2017-08-08,10.0,11.429,14.29,13.33,58.33,20.0,40.0,53.85,-13.33,7.14,-66.67,50.0
2017-08-09,10.5,11.429,16.67,13.33,58.33,20.0,40.0,60.0,-13.33,0.0,-75.0,50.0
2017-08-10,7.9,11.429,7.89,7.14,61.54,22.22,40.0,60.0,-8.33,-4.0,-75.0,50.0
2017-08-11,7.5,9.375,8.33,7.14,61.54,22.22,28.57,64.29,-9.09,-4.17,-75.0,40.0
2017-08-14,8.1,6.667,8.33,5.88,58.33,28.57,33.33,64.29,10.0,0.0,-75.0,25.0
2017-08-15,8.6,6.667,8.33,5.0,58.33,28.57,33.33,64.29,10.0,0.0,-75.0,25.0
2017-08-16,9.6,9.677,8.57,5.0,55.56,22.22,33.33,64.29,10.0,4.55,-75.0,25.0
2017-08-17,9.2,9.091,8.82,5.0,55.56,22.22,33.33,50.0,10.0,8.7,-75.0,25.0
2017-08-18,7.9,6.25,6.06,5.0,55.56,22.22,40.0,36.36,10.0,19.05,-75.0,33.33
2017-08-21,8.9,6.25,6.06,5.0,55.56,25.0,40.0,33.33,20.0,19.05,-66.67,33.33
2017-08-22,8.6,6.25,3.03,5.0,55.56,25.0,40.0,30.77,20.0,22.73,-66.67,33.33
2017-08-23,6.3,3.03,7.5,-7.14,55.56,25.0,33.33,30.77,20.0,25.0,-66.67,33.33
2017-08-24,5.6,0.0,9.76,-7.14,40.0,25.0,37.5,30.77,20.0,22.73,-66.67,33.33
2017-08-25,7.2,3.125,11.63,-7.14,40.0,25.0,37.5,30.77,20.0,22.73,-66.67,33.33
2017-08-28,5.9,3.125,10.87,-10.0,45.45,25.0,37.5,30.77,8.33,22.73,-66.67,33.33
2017-08-29,5.7,3.03,10.87,-10.0,33.33,25.0,37.5,30.77,8.33,21.74,-66.67,33.33
2017-08-30,5.6,0.0,10.87,-10.0,33.33,33.33,37.5,33.33,8.33,21.74,-66.67,33.33
2017-08-31,5.5,-6.061,10.64,0.0,33.33,33.33,37.5,38.46,8.33,18.18,-66.67,33.33
2017-09-01,6.0,-8.108,11.76,0.0,12.5,22.22,27.27,45.45,13.33,19.23,-66.67,0.0
2017-09-04,8.8,-8.333,22.73,0.0,12.5,22.22,27.27,50.0,13.33,19.23,-66.67,0.0
2017-09-05,6.4,-11.111,16.67,0.0,12.5,22.22,27.27,50.0,13.33,20.0,-66.67,-16.67
2017-09-06,6.5,-11.429,17.5,0.0,33.33,22.22,37.5,50.0,13.33,22.73,-66.67,33.33
2017-09-07,4.2,-17.143,19.51,0.0,0.0,18.18,16.67,45.45,0.0,25.0,-66.67,-16.67
2017-09-08,3.4,-17.647,21.62,-7.14,-9.09,25.0,27.27,41.67,0.0,24.0,-66.67,-16.67
2017-09-11,2.8,-18.182,21.62,-7.69,-9.09,18.18,27.27,38.46,9.09,22.73,-75.0,-16.67
2017-09-12,4.8,-13.793,25.0,-7.69,-9.09,10.0,20.0,38.46,9.09,20.0,-100.0,-16.67
2017-09-13,4.9,-13.793,24.32,-7.69,-9.09,10.0,20.0,38.46,10.0,30.0,-100.0,-40.0
2017-09-14,7.1,-7.407,20.0,-6.25,0.0,18.18,20.0,38.46,10.0,35.0,-100.0,-40.0
2017-09-15,6.4,-14.286,20.59,0.0,0.0,18.18,20.0,36.36,10.0,35.0,-100.0,-40.0
2017-09-18,7.9,-14.286,20.59,6.25,0.0,18.18,22.22,36.36,10.0,36.84,-100.0,-40.0
2017-09-19,8.3,-13.793,22.86,6.25,0.0,20.0,12.5,33.33,10.0,36.84,-100.0,-50.0
2017-09-20,8.3,-16.667,20.59,6.25,0.0,20.0,12.5,20.0,22.22,47.37,-50.0,-50.0
2017-09-21,11.9,-6.25,23.53,6.25,-10.0,20.0,12.5,27.27,20.0,50.0,-50.0,-50.0
2017-09-22,11.7,-6.25,19.35,6.25,-10.0,20.0,12.5,23.08,20.0,42.11,-50.0,-50.0
2017-09-25,10.6,-6.25,20.0,7.69,-10.0,20.0,12.5,23.08,11.11,43.75,-50.0,-50.0
2017-09-26,10.8,-9.091,22.86,10.0,-10.0,20.0,12.5,23.08,11.11,40.0,-50.0,-50.0
2017-09-27,13.1,-6.061,28.95,10.0,7.69,25.0,11.11,23.08,11.11,40.0,-50.0,-50.0
2017-09-28,13.9,-6.667,32.56,10.0,7.14,25.0,0.0,33.33,11.11,36.84,-50.0,-50.0
2017-09-29,11.6,-9.375,31.11,10.0,7.14,22.22,-8.33,23.08,0.0,36.0,-50.0,-40.0
2017-10-02,14.1,-5.882,28.57,18.18,13.33,22.22,-8.33,25.0,7.14,34.62,-50.0,-33.33
2017-10-03,13.8,-5.882,31.25,18.18,13.33,20.0,-15.38,20.0,6.67,26.92,-50.0,-33.33
2017-10-04,13.7,0.0,21.74,18.18,13.33,20.0,-16.67,20.0,6.67,25.93,-50.0,-33.33
2017-10-05,14.4,2.941,20.0,18.18,13.33,9.09,-30.0,20.0,6.67,28.0,-50.0,-33.33
2017-10-06,13.8,0.0,20.45,18.18,21.43,9.09,-36.36,23.08,6.67,30.77,-50.0,-33.33
2017-10-09,12.4,0.0,21.95,18.18,15.38,9.09,-36.36,23.08,15.38,30.77,-66.67,-33.33
2017-10-10,14.2,0.0,21.43,18.18,15.38,9.09,-36.36,13.33,15.38,40.0,-66.67,-14.29
2017-10-11,14.1,0.0,21.05,18.18,30.0,10.0,-40.0,13.33,7.69,34.78,-66.67,0.0
2017-10-12,13.4,0.0,24.32,10.0,30.0,11.11,-40.0,7.14,9.09,30.43,-66.67,0.0
2017-10-13,14.9,6.897,22.22,14.29,44.44,11.11,-50.0,7.14,10.0,27.27,-66.67,0.0
2017-10-16,13.8,6.897,22.22,12.5,44.44,11.11,-50.0,7.14,10.0,28.57,-66.67,0.0
2017-10-17,13.7,6.897,22.86,12.5,44.44,11.11,-50.0,7.14,10.0,30.0,-66.67,25.0
2017-10-18,13.0,3.448,23.53,12.5,42.86,12.5,-50.0,13.33,10.0,28.57,-66.67,25.0
2017-10-19,13.5,9.677,33.33,10.0,25.0,22.22,-66.67,14.29,9.09,19.05,-66.67,25.0
2017-10-20,14.1,9.375,24.24,17.65,25.0,12.5,-66.67,-7.14,9.09,20.0,-66.67,33.33
2017-10-23,12.9,9.375,21.21,17.65,25.0,12.5,-66.67,-7.14,0.0,14.29,-50.0,33.33
2017-10-24,12.9,9.375,20.0,17.65,25.0,12.5,-66.67,-7.14,0.0,14.29,-50.0,33.33
2017-10-25,14.7,11.765,24.39,17.65,25.0,12.5,-66.67,-7.14,0.0,13.04,-50.0,33.33
2017-10-26,13.2,8.824,22.22,21.43,25.0,0.0,-42.86,-7.14,0.0,4.35,-50.0,33.33
2017-10-27,15.3,18.75,22.22,18.18,41.67,0.0,-42.86,-7.14,0.0,4.35,-50.0,33.33
2017-10-30,12.6,17.647,26.0,8.33,41.67,-14.29,-50.0,-7.14,-7.14,3.7,-50.0,50.0
2017-10-31,12.6,22.857,24.0,8.33,41.67,-14.29,-33.33,-14.29,-6.67,3.7,0.0,50.0
2017-11-01,13.2,27.778,24.0,8.33,30.77,-12.5,-30.0,-14.29,-6.67,0.0,0.0,40.0
2017-11-02,11.6,20.588,25.49,8.33,30.77,-22.22,-30.0,-23.08,0.0,3.45,0.0,40.0
2017-11-03,11.2,18.421,25.49,8.33,30.77,-22.22,-18.18,-23.08,0.0,10.34,0.0,40.0
2017-11-06,11.6,18.421,27.45,8.33,26.67,-22.22,-18.18,-23.08,0.0,10.34,0.0,40.0
2017-11-07,11.4,19.444,27.45,7.14,26.67,-22.22,-25.0,-23.08,0.0,10.34,0.0,40.0
2017-11-08,10.0,20.0,22.92,6.67,16.67,-30.0,-27.27,-13.33,-6.25,6.9,0.0,40.0
2017-11-09,9.0,20.0,18.6,6.67,18.18,-30.0,-20.0,-13.33,-6.25,6.9,0.0,33.33
2017-11-10,8.3,18.182,16.28,6.67,18.18,-33.33,-12.5,-7.14,0.0,4.17,0.0,40.0
2017-11-13,4.2,16.129,17.95,-5.0,10.0,-33.33,-12.5,-7.14,-10.0,4.35,0.0,50.0
2017-11-14,5.3,16.129,19.05,-5.0,10.0,-37.5,0.0,-7.14,-10.0,9.09,0.0,50.0
2017-11-15,6.4,12.903,27.78,-5.0,10.0,-30.0,0.0,-7.14,-10.0,9.09,0.0,50.0
2017-11-16,6.5,12.5,27.78,-5.0,20.0,-22.22,0.0,0.0,-10.0,8.7,0.0,50.0
2017-11-17,7.6,19.355,25.71,-5.0,20.0,-22.22,14.29,-8.33,-10.0,4.55,0.0,50.0
2017-11-20,8.6,21.875,25.71,-5.0,20.0,-22.22,14.29,-8.33,-9.09,4.55,33.33,50.0
2017-11-21,9.0,21.212,27.27,-5.0,20.0,-22.22,14.29,-9.09,-9.09,9.09,33.33,33.33
2017-11-22,7.9,17.143,29.41,-5.0,20.0,-22.22,25.0,-9.09,-10.0,9.09,33.33,33.33
2017-11-23,13.1,17.647,39.02,-5.0,20.0,-25.0,25.0,-23.08,-10.0,13.04,33.33,33.33
2017-11-24,7.8,15.625,39.53,-12.5,20.0,-25.0,25.0,-23.08,-10.0,13.04,33.33,33.33
2017-11-27,7.7,18.182,35.56,-14.29,27.27,-25.0,25.0,-23.08,-10.0,12.5,33.33,33.33
2017-11-28,8.4,21.212,34.78,-14.29,25.0,-25.0,25.0,-23.08,-9.09,12.5,33.33,33.33
2017-11-29,9.0,25.0,32.0,-6.67,31.25,-18.18,25.0,-33.33,-16.67,11.11,33.33,33.33
2017-11-30,7.7,21.212,28.85,-9.09,40.0,-33.33,10.0,-33.33,-14.29,14.81,33.33,20.0
2017-12-01,9.0,23.529,28.3,-9.09,40.0,-33.33,25.0,7.69,-14.29,17.86,33.33,33.33
2017-12-04,10.1,25.714,28.85,-9.09,40.0,-30.0,25.0,8.33,-13.33,25.0,33.33,33.33
2017-12-05,8.6,22.222,28.26,-9.09,43.75,-27.27,25.0,8.33,-13.33,20.69,33.33,33.33
2017-12-06,7.2,20.588,24.44,-9.09,43.75,-27.27,25.0,8.33,-13.33,19.23,33.33,33.33
2017-12-07,11.6,20.588,26.19,14.29,40.0,-16.67,16.67,7.14,-13.33,23.08,33.33,42.86
2017-12-08,11.3,16.667,27.91,14.29,27.27,-16.67,16.67,13.33,-13.33,22.22,33.33,42.86
2017-12-11,14.5,17.647,23.68,31.25,27.27,-9.09,27.27,13.33,-9.09,26.09,50.0,33.33
2017-12-12,13.5,12.5,23.68,31.25,27.27,-9.09,20.0,21.43,-9.09,26.09,50.0,33.33
2017-12-13,11.7,10.0,22.5,26.32,40.0,0.0,22.22,21.43,-9.09,21.74,50.0,40.0
2017-12-14,14.1,16.129,31.11,26.32,45.45,9.09,22.22,21.43,-27.27,21.74,50.0,40.0
2017-12-15,14.2,17.857,31.11,26.32,45.45,9.09,12.5,15.38,-27.27,18.18,50.0,40.0
2017-12-18,14.6,17.857,32.56,26.32,55.56,9.09,12.5,15.38,-27.27,17.39,50.0,40.0
2017-12-19,15.9,20.69,29.55,29.41,55.56,9.09,28.57,15.38,-25.0,18.18,50.0,40.0
2017-12-20,18.0,23.333,29.55,31.25,55.56,20.0,28.57,16.67,-18.18,17.39,33.33,40.0
2017-12-21,17.2,21.875,26.09,31.25,41.67,20.0,28.57,28.57,-18.18,17.39,50.0,50.0
2017-12-22,18.4,25.714,29.79,31.25,46.15,20.0,12.5,20.0,-18.18,17.39,50.0,40.0
2017-12-25,18.4,25.714,29.79,60.0,46.15,20.0,12.5,20.0,-18.18,17.39,50.0,40.0
2017-12-26,24.4,25.714,29.55,60.0,46.15,20.0,14.29,20.0,0.0,17.39,50.0,40.0
2017-12-27,23.9,22.857,29.55,60.0,46.15,25.0,14.29,20.0,6.67,18.18,50.0,40.0
2017-12-28,25.3,26.471,29.55,60.0,50.0,33.33,25.0,14.29,6.67,19.05,50.0,40.0
2017-12-29,24.8,24.242,29.55,60.0,50.0,33.33,25.0,14.29,6.67,19.05,50.0,40.0
2018-01-01,26.8,21.875,28.89,54.55,50.0,33.33,25.0,14.29,7.14,19.05,50.0,40.0
2018-01-02,22.9,22.581,26.09,54.55,38.46,33.33,22.22,23.08,7.14,9.52,50.0,40.0
2018-01-03,24.3,29.032,23.91,54.55,38.46,33.33,11.11,23.08,7.14,9.09,50.0,33.33
2018-01-04,21.3,25.0,10.26,54.55,38.46,33.33,11.11,45.45,7.14,8.0,50.0,33.33
2018-01-05,19.0,16.667,10.53,54.55,38.46,33.33,11.11,53.85,7.14,8.33,50.0,33.33
2018-01-08,20.2,14.286,21.43,54.55,33.33,40.0,10.0,53.85,7.14,4.0,50.0,33.33
2018-01-09,20.0,11.765,22.5,54.55,36.36,40.0,10.0,50.0,7.14,4.0,50.0,28.57
2018-01-10,20.7,11.765,24.32,50.0,28.57,62.5,10.0,40.0,15.38,4.55,50.0,28.57
2018-01-11,18.6,9.677,27.78,38.46,28.57,62.5,25.0,40.0,20.0,4.76,50.0,40.0
2018-01-12,12.2,6.897,28.57,12.5,16.67,62.5,0.0,25.0,20.0,0.0,50.0,25.0
2018-01-15,16.0,3.448,25.0,12.5,16.67,71.43,0.0,25.0,22.22,-5.26,33.33,25.0
2018-01-16,13.1,7.143,26.47,12.5,16.67,85.71,0.0,25.0,30.0,0.0,33.33,25.0
2018-01-17,14.4,10.345,27.27,12.5,16.67,66.67,0.0,25.0,30.0,5.26,33.33,25.0
2018-01-18,11.5,9.677,28.13,-5.88,16.67,62.5,0.0,30.0,30.0,5.56,33.33,0.0
2018-01-19,9.8,6.897,25.81,-5.88,16.67,62.5,0.0,30.0,30.0,0.0,33.33,0.0
2018-01-22,6.5,6.897,25.81,-21.43,16.67,62.5,0.0,27.27,27.27,0.0,0.0,0.0
2018-01-23,7.4,6.897,28.13,-21.43,16.67,62.5,0.0,27.27,30.0,0.0,0.0,0.0
2018-01-24,5.3,3.333,24.32,-27.27,16.67,66.67,0.0,27.27,30.0,5.56,0.0,0.0
2018-01-25,0.0,-3.226,9.09,-27.27,-22.22,66.67,-16.67,23.08,44.44,-5.26,0.0,0.0
2018-01-26,0.5,-3.125,8.57,-27.27,-36.36,66.67,-16.67,33.33,44.44,4.76,0.0,0.0
2018-01-29,-0.9,-2.941,8.57,-27.27,-36.36,66.67,-16.67,33.33,25.0,5.0,0.0,0.0
2018-01-30,-2.7,-5.882,2.5,-25.0,-36.36,42.86,-28.57,33.33,33.33,4.17,0.0,-25.0
2018-01-31,-4.6,-8.824,0.0,-25.0,-36.36,25.0,-12.5,25.0,21.43,4.55,0.0,-25.0
2018-02-01,-3.9,-8.824,4.88,-25.0,-55.56,25.0,0.0,10.0,21.43,4.17,0.0,-20.0
2018-02-02,-6.1,-15.152,2.63,-25.0,-75.0,25.0,22.22,22.22,21.43,-4.17,0.0,-25.0
2018-02-05,-5.5,-11.765,5.0,-25.0,-75.0,22.22,22.22,22.22,8.33,-8.0,0.0,-25.0
2018-02-06,-5.0,-11.765,7.32,-25.0,-75.0,22.22,22.22,22.22,8.33,-8.0,33.33,-25.0
2018-02-07,-3.9,-9.091,7.32,-20.0,-75.0,22.22,30.0,20.0,0.0,-11.11,33.33,-25.0
2018-02-08,-4.5,-9.375,7.32,-20.0,-75.0,0.0,22.22,18.18,0.0,-11.11,33.33,-25.0
2018-02-09,-4.6,-9.375,9.52,-20.0,-75.0,0.0,20.0,0.0,0.0,-10.71,33.33,-20.0
2018-02-12,-2.9,-9.375,9.52,-11.76,-75.0,0.0,20.0,0.0,0.0,-10.71,50.0,-20.0
2018-02-13,-2.1,-9.375,12.2,-11.76,-71.43,0.0,22.22,0.0,0.0,-7.41,50.0,-20.0
2018-02-14,-4.3,-16.129,14.29,-11.76,-71.43,0.0,25.0,0.0,-9.09,-7.69,50.0,-25.0
2018-02-15,-4.1,-15.152,14.63,-11.76,-62.5,0.0,25.0,0.0,-9.09,-14.29,50.0,-25.0
2018-02-16,-1.4,-3.226,12.5,-11.76,-62.5,0.0,25.0,-16.67,-9.09,-18.18,50.0,-25.0
2018-02-19,-5.3,-3.226,2.94,-11.76,-62.5,-10.0,28.57,-16.67,-9.09,-14.29,50.0,-25.0
2018-02-20,-4.0,-3.226,0.0,-11.76,-62.5,-10.0,28.57,-25.0,-9.09,-13.64,50.0,-33.33
2018-02-21,-8.0,-6.25,-14.29,-11.76,-62.5,-22.22,25.0,-18.18,-9.09,-18.18,50.0,-33.33
2018-02-22,-7.5,0.0,-18.18,-14.29,-62.5,-22.22,25.0,-30.77,-9.09,-16.67,50.0,-33.33
2018-02-23,-2.9,0.0,-18.18,-14.29,-62.5,-22.22,25.0,-30.77,-9.09,-16.67,50.0,-33.33
2018-02-26,-2.9,-3.03,-16.28,9.09,-62.5,-22.22,25.0,-30.77,-9.09,-12.0,66.67,-33.33
2018-02-27,-5.3,-2.857,-10.0,0.0,-41.67,-44.44,25.0,-30.77,-33.33,-11.54,66.67,-33.33
2018-02-28,-6.7,-5.882,-9.62,0.0,-35.71,-50.0,11.11,-30.77,-38.46,-16.0,66.67,0.0
2018-03-01,-4.6,0.0,-11.32,0.0,-26.67,-50.0,10.0,-30.77,-26.67,-13.33,66.67,16.67
2018-03-02,-4.0,2.857,-12.96,0.0,-26.67,-50.0,9.09,-38.46,-26.67,-10.0,66.67,16.67
2018-03-05,-3.8,2.778,-14.29,0.0,-26.67,-30.0,9.09,-41.67,-28.57,-6.45,66.67,16.67
2018-03-06,-4.1,2.703,-16.67,0.0,-26.67,-27.27,9.09,-41.67,-28.57,-6.67,66.67,16.67
2018-03-07,-0.6,5.556,-19.15,18.18,-26.67,-27.27,9.09,-41.67,-28.57,-9.68,66.67,16.67
2018-03-08,-0.9,2.941,-22.22,16.67,-18.18,-27.27,9.09,-25.0,-20.0,-6.9,25.0,14.29
2018-03-09,0.5,8.824,-25.0,16.67,0.0,-27.27,9.09,-14.29,-20.0,-14.29,25.0,14.29
2018-03-12,0.8,9.375,-25.0,16.67,0.0,-25.0,9.09,-14.29,-16.67,-14.29,25.0,14.29
2018-03-13,3.6,9.677,-21.05,28.57,0.0,-18.18,20.0,-14.29,-25.0,-16.67,25.0,33.33
2018-03-14,3.0,6.452,-21.62,28.57,0.0,-10.0,11.11,-15.38,-20.0,-16.67,0.0,33.33
2018-03-15,1.3,6.667,-25.0,25.0,22.22,-10.0,0.0,-15.38,-20.0,-18.18,0.0,40.0
2018-03-16,3.2,6.667,-25.0,25.0,22.22,-10.0,0.0,-15.38,-20.0,-18.18,0.0,40.0
2018-03-19,1.6,10.345,-31.43,25.0,22.22,-11.11,-12.5,-14.29,-20.0,-10.0,0.0,40.0
2018-03-20,0.6,10.345,-36.11,25.0,22.22,-11.11,-12.5,-13.33,-20.0,-10.0,-33.33,40.0
2018-03-21,2.6,13.333,-36.11,30.77,22.22,-18.18,-25.0,-14.29,-20.0,-5.0,-33.33,40.0
2018-03-22,1.5,12.903,-41.3,30.77,22.22,-10.0,-25.0,-15.38,-18.18,-4.76,-33.33,40.0
2018-03-23,1.3,15.152,-45.45,30.77,22.22,-10.0,-37.5,-7.69,-18.18,-5.0,-33.33,50.0
2018-03-26,1.1,15.152,-45.45,30.0,22.22,-10.0,-37.5,-7.69,-18.18,-4.76,-100.0,50.0
2018-03-27,0.7,11.765,-41.18,30.0,15.38,-10.0,-37.5,-7.69,-20.0,-4.76,-100.0,50.0
2018-03-28,2.1,15.152,-44.0,30.0,14.29,-12.5,-44.44,-7.69,-10.0,-4.35,-100.0,50.0
2018-03-29,3.0,21.212,-43.14,30.0,15.38,0.0,-44.44,-14.29,-8.33,-7.14,-100.0,40.0
2018-03-30,3.0,16.129,-43.14,30.0,15.38,0.0,-44.44,-15.38,-7.69,-3.7,-100.0,40.0
2018-04-02,3.0,15.152,-43.14,36.36,15.38,0.0,-44.44,-15.38,-14.29,-3.7,-100.0,40.0
2018-04-03,1.5,15.152,-43.14,36.36,15.38,0.0,-50.0,-8.33,-15.38,-3.7,-100.0,16.67
2018-04-04,2.5,14.706,-36.36,36.36,15.38,0.0,-55.56,-8.33,-15.38,-3.7,-100.0,16.67
2018-04-05,1.1,9.091,-36.36,36.36,15.38,0.0,-40.0,10.0,-14.29,-7.69,-100.0,16.67
2018-04-06,0.1,5.714,-36.36,36.36,15.38,0.0,-40.0,8.33,-14.29,-7.69,-100.0,16.67
2018-04-09,0.9,8.824,-36.36,36.36,15.38,0.0,-45.45,8.33,-13.33,-7.69,-100.0,14.29
2018-04-10,2.9,9.375,-48.72,50.0,22.22,10.0,-45.45,14.29,7.14,-8.0,-100.0,14.29
2018-04-11,2.7,9.375,-51.35,50.0,28.57,10.0,-40.0,14.29,15.38,-11.11,-33.33,0.0
2018-04-12,-0.1,3.571,-51.35,50.0,16.67,10.0,-44.44,14.29,9.09,-13.64,-33.33,-25.0
2018-04-13,-6.0,0.0,-50.0,23.08,16.67,10.0,-50.0,15.38,9.09,-14.29,-33.33,-25.0
2018-04-16,-6.0,0.0,-50.0,5.0,16.67,0.0,-50.0,15.38,9.09,-20.0,-33.33,-25.0
2018-04-17,-7.8,6.667,-51.43,5.0,16.67,0.0,-50.0,21.43,9.09,-14.29,-33.33,-25.0
2018-04-18,-9.2,6.667,-51.43,-5.88,16.67,-11.11,-50.0,21.43,9.09,-10.53,-33.33,-25.0
2018-04-19,-9.3,9.375,-50.0,-6.25,16.67,-11.11,-42.86,8.33,0.0,-10.0,0.0,-33.33
2018-04-20,-11.0,3.333,-47.06,-6.25,16.67,-11.11,-42.86,-8.33,0.0,-10.53,0.0,-33.33
2018-04-23,-7.6,3.226,-29.27,-6.25,16.67,-12.5,-42.86,-15.38,0.0,-10.53,0.0,-33.33
2018-04-24,-9.6,9.091,-33.33,-23.08,14.29,-12.5,-42.86,-15.38,0.0,-10.0,0.0,-33.33
2018-04-25,-7.9,12.5,-31.82,-23.08,14.29,-12.5,-42.86,-15.38,0.0,-10.0,100.0,-33.33
2018-04-26,-7.6,15.625,-31.11,-27.27,11.11,-12.5,-25.0,-15.38,0.0,-13.04,100.0,-33.33
2018-04-27,-7.4,16.667,-27.45,-27.27,20.0,-12.5,-22.22,-16.67,-7.14,-19.23,100.0,-33.33
2018-04-30,-8.2,15.625,-28.85,-25.0,20.0,0.0,-10.0,-16.67,-7.14,-19.23,100.0,-25.0
2018-05-01,-9.8,8.824,-28.0,-25.0,20.0,0.0,-10.0,-8.33,-7.14,-16.67,33.33,-25.0
2018-05-02,-11.5,6.061,-29.41,-25.0,9.09,12.5,-10.0,-8.33,-13.33,-13.79,33.33,0.0
2018-05-03,-10.9,2.941,-21.95,-25.0,9.09,12.5,-10.0,-8.33,-14.29,-13.79,33.33,0.0
2018-05-04,-11.6,0.0,-23.26,-25.0,9.09,12.5,0.0,0.0,-14.29,-13.79,33.33,0.0
2018-05-07,-12.2,0.0,-25.0,-6.67,9.09,11.11,0.0,0.0,-20.0,-14.29,33.33,0.0
2018-05-08,-8.8,3.03,-27.03,-6.67,14.29,11.11,0.0,0.0,-20.0,-17.24,0.0,16.67
2018-05-09,-9.6,3.03,-29.73,-6.67,16.67,0.0,12.5,0.0,-21.43,-21.43,0.0,16.67
2018-05-10,-10.1,0.0,-27.03,-6.67,16.67,0.0,12.5,9.09,-25.0,-20.83,0.0,20.0
2018-05-11,-11.1,0.0,-27.03,-11.76,16.67,0.0,12.5,0.0,-27.27,-20.83,0.0,20.0
2018-05-14,-11.7,0.0,-27.03,-10.0,16.67,0.0,12.5,0.0,-20.0,-20.83,0.0,20.0
2018-05-15,-11.7,0.0,-26.32,-10.0,16.67,0.0,25.0,0.0,-27.27,-20.83,0.0,50.0
2018-05-16,-11.7,3.226,-26.32,-10.0,16.67,-11.11,25.0,0.0,-25.0,-17.39,0.0,50.0
2018-05-17,-11.7,9.091,-22.86,-10.0,16.67,-11.11,14.29,0.0,-27.27,-13.64,0.0,50.0
2018-05-18,-11.7,12.903,-22.86,-10.0,16.67,-11.11,14.29,-7.14,-27.27,-13.64,0.0,50.0
2018-05-21,-7.1,12.903,-22.86,-10.0,16.67,-11.11,33.33,-7.14,-30.0,-19.05,0.0,66.67
2018-05-22,-8.3,12.903,-21.21,-10.0,0.0,-11.11,33.33,-15.38,-44.44,-22.73,0.0,66.67
2018-05-23,-8.1,12.5,-29.27,-10.0,0.0,-12.5,33.33,-15.38,-40.0,-19.05,-33.33,66.67
2018-05-24,-7.5,9.091,-23.81,0.0,0.0,-12.5,33.33,-15.38,-40.0,-13.64,-33.33,66.67
2018-05-25,-4.0,12.121,-22.73,14.29,0.0,-12.5,28.57,-15.38,-40.0,-12.5,-33.33,66.67
2018-05-28,-4.0,12.5,-22.73,20.0,12.5,-12.5,28.57,-15.38,-36.36,-12.5,-33.33,66.67
2018-05-29,-3.5,6.452,-21.74,20.0,0.0,-11.11,28.57,-25.0,-25.0,-17.39,-33.33,66.67
2018-05-30,-1.1,6.452,-13.46,27.27,0.0,0.0,25.0,-25.0,-28.57,-16.67,-33.33,25.0
2018-05-31,2.4,9.677,-13.46,27.27,0.0,0.0,22.22,-15.38,-20.0,-14.81,-33.33,20.0
2018-06-01,2.6,11.429,-13.46,27.27,0.0,0.0,18.18,-9.09,-20.0,-14.29,-33.33,16.67
2018-06-04,-0.4,8.571,-24.44,27.27,0.0,0.0,18.18,0.0,-25.0,-13.79,-33.33,16.67
2018-06-05,-1.8,2.941,-21.43,27.27,0.0,0.0,18.18,0.0,-25.0,-10.34,-33.33,16.67
2018-06-06,-2.1,2.941,-21.43,27.27,0.0,0.0,18.18,0.0,-26.67,-10.34,-33.33,16.67
2018-06-07,-3.9,0.0,-23.81,27.27,-10.0,0.0,9.09,0.0,-33.33,-7.41,-33.33,14.29
2018-06-08,-5.5,-3.125,-29.73,21.43,-22.22,0.0,10.0,-14.29,-27.27,0.0,-33.33,14.29
2018-06-11,-5.5,-3.333,-27.78,23.08,-22.22,-9.09,0.0,-14.29,-16.67,-4.0,-50.0,16.67
2018-06-12,-4.0,3.571,-26.32,12.5,-22.22,-9.09,0.0,-23.08,-16.67,-4.55,-100.0,16.67
2018-06-13,-2.8,3.571,-23.68,5.26,-12.5,0.0,0.0,-23.08,-9.09,-9.09,-100.0,0.0
2018-06-14,-2.8,4.0,-23.68,5.26,-12.5,0.0,0.0,-23.08,-9.09,-9.52,-100.0,0.0
2018-06-15,-3.7,3.704,-22.22,5.26,-12.5,0.0,0.0,-28.57,-9.09,-4.55,-100.0,0.0
2018-06-18,-4.5,3.704,-20.0,-6.25,-12.5,0.0,0.0,-28.57,0.0,-4.55,-100.0,0.0
2018-06-19,-4.1,3.571,-20.0,-6.25,0.0,0.0,0.0,-30.77,0.0,0.0,-100.0,-25.0
2018-06-20,-3.5,3.448,-17.65,-6.25,-9.09,0.0,0.0,-33.33,0.0,9.52,-50.0,-25.0
2018-06-21,-5.2,-3.226,-17.14,-6.25,-9.09,0.0,0.0,-30.77,0.0,10.0,-50.0,-25.0
2018-06-22,-4.0,-3.333,-7.14,-7.69,-9.09,0.0,0.0,-38.46,0.0,10.0,-50.0,-25.0
2018-06-25,-3.9,-3.226,-6.82,-10.0,-9.09,0.0,0.0,-38.46,0.0,10.0,-50.0,-25.0
2018-06-26,-2.5,-3.226,-4.88,-10.0,-9.09,0.0,0.0,-38.46,10.0,15.0,-50.0,-25.0
2018-06-27,-2.2,-3.333,-2.27,-10.0,-9.09,12.5,14.29,-41.67,0.0,22.73,-50.0,-25.0
